year,node1,node2,node3,sign12,sign13,sign23,balanced,actor_load_mean,actor_load_min,deg_mean,tie_btw_mean,tie_emb_mean,triad_overlap,triad_id,triad_log_cinc_mean,balanced_prior,target_year,balanced_t5,outcome,frozen,era,trade12,trade13,trade23,tie_trade_mean
1979,620,625,692,-1,1,1,FALSE,0.15375968539527593,0.12496013936551087,22.333333333333332,45.25952380952379,19,18,620-625-692,-6.829270092908071,TRUE,1984,FALSE,frozen,TRUE,1945-1989,2.640325661396532e-4,0,1.20703697306232e-4,1.282454211486284e-4
1979,620,625,680,1,-1,1,FALSE,0.14336403032488276,0.12496013936551087,23.333333333333332,53.91730769230767,19.333333333333332,18.333333333333332,620-625-680,-6.9021100217722235,TRUE,1984,FALSE,frozen,TRUE,1945-1989,2.640325661396532e-4,0,0.00272671833135591,9.969169658318544e-4
1979,520,530,680,1,1,-1,FALSE,0.1744712789520664,0.14860500953504663,16.666666666666668,24.76666666666665,8.666666666666666,7.666666666666666,520-530-680,-7.0047911151728295,NA,1984,FALSE,frozen,TRUE,1945-1989,0,0,0.00541356523434949,0.0018045217447831634
1979,600,615,680,1,1,-1,FALSE,0.16471015606860948,0.14860500953504663,21.333333333333332,13.283333333333331,19,18,600-615-680,-6.61629954735481,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0,0,0
1979,530,625,680,1,1,-1,FALSE,0.1702619202861584,0.14860500953504663,17,32.674603174603185,8.666666666666666,7.666666666666666,530-625-680,-6.708498245614197,NA,1984,NA,dissolved,FALSE,1945-1989,3.680810703103457e-4,0.00541356523434949,0.00272671833135591,0.002836121545338582
1979,600,615,625,1,1,-1,FALSE,0.16735080024829088,0.15652694207409082,21,3.2777777777777772,19,18,600-615-625,-6.058421276877328,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,1.72128006665498e-6,9.906397104376624e-5,3.3595083703473744e-5
1979,600,615,645,1,1,-1,FALSE,0.16648972092146871,0.15394370409362435,21,10.355555555555554,19,18,600-615-645,-5.6484223897007455,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0.02687405519247477,1.0489115472956616e-5,0.008961514769315908
1979,520,600,615,1,1,-1,FALSE,0.17156015891419885,0.16573348392455572,20.666666666666668,2.277777777777778,19,18,520-600-615,-6.354714146435961,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0,0,0
1979,522,600,615,1,-1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,522-600-615,-7.149664130345899,TRUE,1984,FALSE,frozen,TRUE,1945-1989,NA,NA,0,0
1979,600,615,698,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-698,-6.571614457075115,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0,0,0
1979,600,615,696,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-696,-6.326386786252425,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0.00326078438172865,0,0.0010869281272428834
1979,600,615,694,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-694,-6.390633360790122,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,3.207059250955384e-5,3.1319164277685973e-6,1.1734169645774147e-5
1979,600,615,692,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-692,-6.543459618490657,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,5.6983139043502e-6,0,1.899437968116733e-6
1979,600,615,616,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-616,-6.388451195493607,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0.00197297721866594,0.00357839567130978,0.0018504576299919067
1979,600,615,690,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-690,-6.212034367635998,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,1.830451318599976e-4,0,6.1015043953332535e-5
1979,600,615,678,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-678,-6.413829489045979,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0,4.2907193997569234e-7,1.4302397999189745e-7
1979,600,615,670,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-670,-5.592490740080077,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0.00696947232571829,1.233446332738066e-4,0.0023642723196640324
1979,600,615,663,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-663,-6.2862113959589685,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,3.14535570599327e-4,6.107391467593221e-6,1.0688098735564008e-4
1979,600,615,660,-1,1,1,FALSE,0.17510581113900262,0.16573348392455572,20.333333333333332,1.6666666666666667,19,18,600-615-660,-6.496611321804395,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0.00117070458594595,3.804268187536494e-4,5.170438015665331e-4
1979,600,615,651,1,-1,1,FALSE,0.1721170795382209,0.16573348392455572,20.666666666666668,2.1666666666666665,19,18,600-615-651,-5.562528553493733,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,0.00307900456009745,4.674645153703708e-4,0.0011821563584892736
1979,600,615,652,1,-1,1,FALSE,0.1721170795382209,0.16573348392455572,20.666666666666668,2.1666666666666665,19,18,600-615-652,-5.877239859208378,TRUE,1984,FALSE,frozen,TRUE,1945-1989,0,6.692655544648878e-4,0.00255478051913714,0.0010746820245340091
1980,130,2,41,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-41,-5.563781134153164,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.02721637339739392,0.02721637339739392
1980,130,2,42,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-42,-5.309659865997294,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.0439311690455112,0.0439311690455112
1980,130,2,51,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-51,-5.881215933891675,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.02468947172107631,0.02468947172107631
1980,130,2,52,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-52,-5.538978222692096,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.05664339274583773,0.05664339274583773
1980,130,2,53,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-53,-6.464289287780313,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.01489851443936361,0.01489851443936361
1980,130,2,54,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-54,-7.136993506109065,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,3.341308042287226e-4,3.341308042287226e-4
1980,130,2,55,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-55,-6.698902205499231,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.0017712286477589,0.0017712286477589
1980,130,2,56,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-56,-7.019867308367121,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,NA,NA
1980,130,2,70,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-70,-4.4052586506154,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.19179117549727692,0.19179117549727692
1980,130,2,90,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-90,-5.397079168515615,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.02637047767312364,0.02637047767312364
1980,130,2,91,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-91,-5.548195007872585,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.03042358779126643,0.03042358779126643
1980,130,2,92,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-92,-5.479534052525294,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.02042845922313008,0.02042845922313008
1980,130,2,93,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-93,-5.532296217209322,TRUE,1985,FALSE,frozen,TRUE,1945-1989,NA,NA,0.01883121957799436,0.01883121957799436
1980,100,2,93,1,1,-1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,100-2-93,-5.138580072644705,TRUE,1985,FALSE,frozen,TRUE,1945-1989,NA,NA,0.01883121957799436,0.01883121957799436
1980,130,2,94,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-94,-5.771434668605239,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.02655236207595699,0.02655236207595699
1980,130,2,95,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-2-95,-5.660082204876213,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.02870304241628602,0.02870304241628602
1980,100,130,2,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,100-130-2,-4.808447788627444,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.02034385828348786,NA,NA,0.02034385828348786
1980,101,130,2,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,101-130-2,-4.772193094093403,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.00530392448695377,NA,NA,0.00530392448695377
1980,115,130,2,1,-1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,115-130-2,-6.209012001133192,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0,NA,NA,0
1980,130,165,2,-1,1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-165-2,-5.3951183610904385,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.00200694988086825,NA,NA,0.00200694988086825
1980,130,160,2,-1,1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-160-2,-4.614199282184649,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.00796060030537354,NA,NA,0.00796060030537354
1980,130,155,2,-1,1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-155-2,-4.881124620825564,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.03439657465725277,NA,NA,0.03439657465725277
1980,130,150,2,-1,1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-150-2,-5.603470513492133,TRUE,1985,TRUE,flipped,FALSE,1945-1989,1.8546847016395228e-4,NA,NA,1.8546847016395228e-4
1980,130,145,2,-1,1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-145-2,-5.34777641981255,TRUE,1985,TRUE,flipped,FALSE,1945-1989,6.515097087335909e-4,NA,NA,6.515097087335909e-4
1980,130,140,2,-1,1,1,FALSE,0.11775021991613162,0.06283168807373403,34.666666666666664,64.33333333333333,25,24,130-140-2,-4.196636143095155,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.00598556263970791,NA,NA,0.00598556263970791
1980,2,365,630,-1,-1,-1,FALSE,0.130405952578774,0.06283168807373403,28.666666666666668,588.7112794612794,4.333333333333333,3.333333333333333,2-365-630,-2.882518187750748,NA,1985,NA,dissolved,FALSE,1945-1989,0.01039872048953583,0.00458604364999871,0,0.004994921379844847
1980,435,520,600,1,-1,1,FALSE,0.1465411160094009,0.10577882720911229,25.666666666666668,31.28306878306879,19,18,435-520-600,-7.260222288026577,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0,8.208702282882147e-4,0,2.7362340942940495e-4
1980,435,600,698,-1,1,1,FALSE,0.14638519954491236,0.10577882720911229,25.666666666666668,53.076292688792684,19,18,435-600-698,-7.405126222402417,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0,2.7362340942940495e-4
1980,435,600,696,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-696,-7.108479903840569,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0.00499387169169268,0.0019382473066602982
1980,435,522,600,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-522-600,-8.151385072867246,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,8.208702282882147e-4,NA,8.208702282882147e-4
1980,435,600,616,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-616,-7.258551360094166,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0.00275318655213036,0.0011913522601395248
1980,435,600,694,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-694,-7.416193900881706,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0,2.7362340942940495e-4
1980,435,600,625,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-625,-6.970188078125592,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0,2.7362340942940495e-4
1980,435,600,692,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-692,-7.438690113449904,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0,2.7362340942940495e-4
1980,435,600,651,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-651,-6.47807614289147,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0.00219739837100629,5.300987023442521e-4,0.0011827891005462524
1980,435,600,690,-1,1,1,FALSE,0.14654363892086741,0.10577882720911229,25.666666666666668,29.730357142857144,19,18,435-600-690,-7.106548240695592,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0.00493025191099296,0.001917040713093725
1980,435,600,660,-1,1,1,FALSE,0.14756470861984305,0.10577882720911229,25.666666666666668,28.752645502645503,19,18,435-600-660,-7.401264017629349,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0.0016033196018267,8.080632767049716e-4
1980,435,600,663,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-663,-7.196478318775504,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,3.476766031080779e-4,3.8951561046543086e-4
1980,435,600,670,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-670,-6.466048047211991,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,2.511234612130706e-5,0.01190554818805282,0.004250510254154114
1980,435,600,678,-1,1,1,FALSE,0.15056045216736075,0.10577882720911229,25.333333333333332,25.724867724867725,19,18,435-600-678,-7.329147646110323,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0,2.7362340942940495e-4
1980,435,600,620,1,-1,1,FALSE,0.1383074463546328,0.10577882720911229,26.333333333333332,40.65714285714286,19.333333333333332,18.333333333333332,435-600-620,-6.972813683062751,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,4.977970637626309e-4,4.3955576401694856e-4
1980,435,616,620,1,1,-1,FALSE,0.14299966298820707,0.10577882720911229,26,22.837037037037035,19.333333333333332,18.333333333333332,435-616-620,-7.464190548033214,TRUE,1985,FALSE,frozen,TRUE,1945-1989,0,0,0.00211146594962347,7.038219832078234e-4
1980,435,600,645,1,-1,1,FALSE,0.14323557151030145,0.10577882720911229,26,58.544745069745055,19,18,435-600-645,-6.557599107573767,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0.02464579574592551,0.008488888658071242
1980,435,600,652,1,-1,1,FALSE,0.14377470086294228,0.10577882720911229,26,56.104070466570455,19,18,435-600-652,-6.770821152288882,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,4.46499200539009e-4,4.2245647627574127e-4
1980,435,652,663,1,1,-1,FALSE,0.14846691749651655,0.10577882720911229,25.666666666666668,40.98396464646462,19,18,435-652-663,-7.200124975940683,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0,0,0.02115138730889021,0.007050462436296737
1980,435,670,678,1,1,-1,FALSE,0.15525266880093505,0.10577882720911229,25,13.592592592592593,19,18,435-670-678,-7.028021198198611,TRUE,1985,TRUE,flipped,FALSE,1945-1989,2.511234612130706e-5,0,0.02313877148310091,0.007721294609740739
1980,435,680,698,1,1,-1,FALSE,0.14064391487977954,0.10577882720911229,26.333333333333332,75.25311447811443,19.333333333333332,18.333333333333332,435-680-698,-8.128103024157596,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0,0,0,0
1980,435,600,680,1,-1,1,FALSE,0.14012695086865365,0.10577882720911229,26.333333333333332,75.06200697450694,19,18,435-600-680,-7.490151296878882,TRUE,1985,TRUE,flipped,FALSE,1945-1989,8.208702282882147e-4,0,0,2.7362340942940495e-4
1980,20,220,365,1,-1,1,FALSE,0.16026592646834456,0.07403877679643973,20.333333333333332,63.264917027417006,9.333333333333334,8.333333333333334,20-220-365,-3.31689523719388,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.00959908371088855,0.00971439650612199,0.03161097174394768,0.016974817320319406
1980,200,220,365,1,-1,1,FALSE,0.16026592646834456,0.07403877679643973,20.333333333333332,63.264917027417006,9.333333333333334,8.333333333333334,200-220-365,-3.061983936660239,NA,1985,NA,dissolved,FALSE,1945-1989,0.06830647348243658,0.01124772596210916,0.03161097174394768,0.037055057062831145
1980,210,220,365,1,-1,1,FALSE,0.16026592646834456,0.07403877679643973,20.333333333333332,63.264917027417006,9.333333333333334,8.333333333333334,210-220-365,-3.5062792363690565,NA,1985,NA,dissolved,FALSE,1945-1989,0.06384183341847449,0.01190266666731886,0.03161097174394768,0.03578515727658035
1980,220,260,365,1,-1,1,FALSE,0.16026592646834456,0.07403877679643973,20.333333333333332,63.264917027417006,9.333333333333334,8.333333333333334,220-260-365,-2.978531696865172,NA,1985,NA,dissolved,FALSE,1945-1989,NA,0.03161097174394768,NA,0.03161097174394768
1980,220,325,365,1,-1,1,FALSE,0.1528028172368129,0.07403877679643973,20.666666666666668,81.99507575757572,9.333333333333334,8.333333333333334,220-325-365,-3.1393941685464686,NA,1985,NA,dissolved,FALSE,1945-1989,0.1258829193615182,0.03161097174394768,0.02702099502785428,0.06150496204444005
1980,220,365,385,1,-1,1,FALSE,0.16026592646834456,0.07403877679643973,20.333333333333332,63.264917027417006,9.333333333333334,8.333333333333334,220-365-385,-3.9834271146291425,NA,1985,NA,dissolved,FALSE,1945-1989,0.03161097174394768,0.01988808977121757,0.00285565407793325,0.018118238531032834
1980,365,630,700,-1,-1,-1,FALSE,0.23946778166099122,0.07403877679643973,12.333333333333334,53.65324074074079,1.6666666666666667,0.6666666666666667,365-630-700,-4.453110877506654,NA,1985,NA,dissolved,FALSE,1945-1989,0,0.05450190928307074,1.698644643367007e-4,0.018223924582469145
1980,365,645,698,1,-1,1,FALSE,0.13317251871720315,0.07403877679643973,24,216.49723424723422,9,8,365-645-698,-4.862443238992206,NA,1985,NA,dissolved,FALSE,1945-1989,0,0,1.4045013644571442e-6,4.681671214857147e-7
1980,365,652,698,1,-1,1,FALSE,0.13371164806984395,0.07403877679643973,24,248.46019721019715,8.666666666666666,7.666666666666666,365-652-698,-5.075665283707321,NA,1985,NA,dissolved,FALSE,1945-1989,0.00542108391496205,0,1.966617069910855e-5,0.0018135833618870528
1980,100,41,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-41-93,-7.093008834707263,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,1.7417939942237576e-4,1.7417939942237576e-4
1980,100,42,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-42-93,-6.838887566551393,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,1.1137907826098076e-4,1.1137907826098076e-4
1980,100,51,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-51-93,-7.410443634445774,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,1.2301948739942094e-4,1.2301948739942094e-4
1980,100,52,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-52-93,-7.068205923246195,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,8.825980612339599e-5,8.825980612339599e-5
1980,100,53,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-53-93,-7.993516988334412,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0,0
1980,100,54,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-54-93,-8.666221206663165,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0,0
1980,100,55,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-55-93,-8.228129906053331,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0,0
1980,100,56,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-56-93,-8.54909500892122,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,NA,NA
1980,100,70,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-70-93,-5.9344863511694985,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.00267818607406501,0.00267818607406501
1980,100,90,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-90-93,-6.926306869069714,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.05896157923025785,0.05896157923025785
1980,100,92,93,1,1,-1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-92-93,-7.008761753079392,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.03802465262078888,0.03802465262078888
1980,100,165,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-165-93,-6.924346061644537,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.0011225503233593,NA,NA,0.0011225503233593
1980,100,160,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-160-93,-6.143426982738748,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.00751005832687659,NA,NA,0.00751005832687659
1980,100,155,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-155-93,-6.410352321379663,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.01090588917235496,NA,NA,0.01090588917235496
1980,100,150,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-150-93,-7.132698214046232,TRUE,1985,TRUE,flipped,FALSE,1945-1989,2.4067028282689595e-4,NA,NA,2.4067028282689595e-4
1980,100,145,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-145-93,-6.8770041203666485,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.00272047148424692,NA,NA,0.00272047148424692
1980,100,140,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-140-93,-5.725863843649254,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.00680326153102998,NA,NA,0.00680326153102998
1980,100,135,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-135-93,-6.362041362022965,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.01594515940563985,NA,NA,0.01594515940563985
1980,100,130,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-130-93,-6.731391633746161,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.02034385828348786,NA,NA,0.02034385828348786
1980,100,115,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-115-93,-7.738239701687291,TRUE,1985,TRUE,flipped,FALSE,1945-1989,5.708790668845806e-4,NA,NA,5.708790668845806e-4
1980,100,101,93,-1,1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-101-93,-6.301420794647502,TRUE,1985,TRUE,flipped,FALSE,1945-1989,0.02417227152505563,NA,NA,0.02417227152505563
1980,100,93,95,1,-1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-93-95,-7.189309905430312,TRUE,1985,TRUE,flipped,FALSE,1945-1989,NA,NA,0.01118709007970329,0.01118709007970329
1980,100,93,94,1,-1,1,FALSE,0.14520948583733043,0.14520948583733043,26,1,25,24,100-93-94,-7.300662369159338,TRUE,1985,FALSE,frozen,TRUE,1945-1989,NA,NA,0.08363492369554312,0.08363492369554312
1980,616,620,698,1,-1,1,FALSE,0.16356133116167007,0.14323057215866256,21.333333333333332,15.340313852813855,19,18,616-620-698,-7.096231211283882,TRUE,1985,FALSE,frozen,TRUE,1945-1989,0.00211146594962347,0,0,7.038219832078234e-4
1980,520,616,620,1,-1,1,FALSE,0.1637172476261586,0.14323057215866256,21.333333333333332,12.78412698412699,19,18,520-616-620,-6.951327276908044,TRUE,1985,FALSE,frozen,TRUE,1945-1989,0,0,0.00211146594962347,7.038219832078234e-4
1980,522,616,620,1,-1,1,FALSE,0.16773658378411846,0.14323057215866256,21,11.859259259259261,19,18,522-616-620,-7.8424900617487125,TRUE,1985,FALSE,frozen,TRUE,1945-1989,NA,NA,0.00211146594962347,0.00211146594962347
1980,600,616,620,1,-1,1,FALSE,0.16304436715054418,0.14323057215866256,21.333333333333332,18.880423280423283,19,18,600-616-620,-6.4582794840051685,TRUE,1985,FALSE,frozen,TRUE,1945-1989,0.00275318655213036,4.977970637626309e-4,0.00211146594962347,0.001787483188505487
1980,615,616,620,1,-1,1,FALSE,0.16773658378411846,0.14323057215866256,21,11.859259259259261,19,18,615-616-620,-6.484100094583615,TRUE,1985,FALSE,frozen,TRUE,1945-1989,0.00516474706298071,2.3660329069130284e-4,0.00211146594962347,0.0025042721010984943
1980,616,620,696,-1,1,1,FALSE,0.16773658378411846,0.14323057215866256,21,11.859259259259261,19,18,616-620-696,-6.799584892722035,TRUE,1985,FALSE,frozen,TRUE,1945-1989,0.00211146594962347,3.0340172315467102e-5,2.0385849877532457e-5,7.207306572721566e-4
1980,616,620,694,-1,1,1,FALSE,0.16773658378411846,0.14323057215866256,21,11.859259259259261,19,18,616-620-694,-7.107298889763172,TRUE,1985,FALSE,frozen,TRUE,1945-1989,0.00211146594962347,2.8070013546686186e-6,0,7.047576503260461e-4
1980,616,620,692,-1,1,1,FALSE,0.16773658378411846,0.14323057215866256,21,11.859259259259261,19,18,616-620-692,-7.12979510233137,TRUE,1985,FALSE,frozen,TRUE,1945-1989,0.00211146594962347,7.841745421872435e-6,0,7.064358983484475e-4
