year,ccode_lo,ccode_hi,org_emb
1984,522,600,0.05263157894736842
1984,522,615,0.05263157894736842
1984,522,616,0.05263157894736842
1984,522,620,0.05263157894736842
1984,522,625,0.05263157894736842
1984,522,645,0.05263157894736842
1984,522,652,0.05263157894736842
1984,522,660,0.05263157894736842
1984,522,663,0.05263157894736842
1984,522,670,0.05263157894736842
1984,522,678,0.05263157894736842
1984,522,680,0.05263157894736842
1984,522,690,0.05263157894736842
1984,522,692,0.05263157894736842
1984,522,694,0.05263157894736842
1984,522,696,0.05263157894736842
1984,522,698,0.05263157894736842
1984,53,54,0.03333333333333333
1984,53,55,0.03333333333333333
1984,53,56,0.03333333333333333
1984,53,57,0.03333333333333333
1984,53,58,0.03333333333333333
1984,53,60,0.03333333333333333
1984,53,70,0.03333333333333333
1984,53,90,0.03333333333333333
1984,53,91,0.03333333333333333
1984,53,92,0.03333333333333333
1984,53,93,0.03333333333333333
1984,53,94,0.03333333333333333
1984,53,95,0.03333333333333333
1984,530,620,0.5
1984,530,680,1.5
1984,54,55,0.03333333333333333
1984,54,56,0.2833333333333333
1984,54,57,0.2833333333333333
1984,54,58,0.2833333333333333
1984,54,60,0.2833333333333333
1984,54,70,0.03333333333333333
1984,54,90,0.03333333333333333
1984,54,91,0.03333333333333333
1984,54,92,0.03333333333333333
1984,54,93,0.03333333333333333
1984,54,94,0.03333333333333333
1984,54,95,0.03333333333333333
1984,541,560,1
1984,55,56,0.03333333333333333
1984,55,57,0.03333333333333333
1984,55,58,0.03333333333333333
1984,55,60,0.03333333333333333
1984,55,70,0.03333333333333333
1984,55,90,0.03333333333333333
1984,55,91,0.03333333333333333
1984,55,92,0.03333333333333333
1984,55,93,0.03333333333333333
1984,55,94,0.03333333333333333
1984,55,95,0.03333333333333333
1984,56,57,0.2833333333333333
1984,56,58,0.2833333333333333
1984,56,60,0.2833333333333333
1984,56,70,0.03333333333333333
1984,56,90,0.03333333333333333
1984,56,91,0.03333333333333333
1984,56,92,0.03333333333333333
1984,56,93,0.03333333333333333
1984,56,94,0.03333333333333333
1984,56,95,0.03333333333333333
1984,560,572,1
1984,57,58,0.2833333333333333
1984,57,60,0.2833333333333333
1984,57,70,0.03333333333333333
1984,57,90,0.03333333333333333
1984,57,91,0.03333333333333333
1984,57,92,0.03333333333333333
1984,57,93,0.03333333333333333
1984,57,94,0.03333333333333333
1984,57,95,0.03333333333333333
1984,58,60,0.2833333333333333
1984,58,70,0.03333333333333333
1984,58,90,0.03333333333333333
1984,58,91,0.03333333333333333
1984,58,92,0.03333333333333333
1984,58,93,0.03333333333333333
1984,58,94,0.03333333333333333
1984,58,95,0.03333333333333333
1984,60,70,0.03333333333333333
1984,60,90,0.03333333333333333
1984,60,91,0.03333333333333333
1984,60,92,0.03333333333333333
1984,60,93,0.03333333333333333
1984,60,94,0.03333333333333333
1984,60,95,0.03333333333333333
1984,600,615,0.11513157894736842
1984,600,616,0.11513157894736842
1984,600,620,1.1151315789473684
1984,600,625,0.11513157894736842
1984,600,645,0.11513157894736842
1984,600,652,0.11513157894736842
1984,600,660,0.11513157894736842
1984,600,663,0.11513157894736842
1984,600,670,0.11513157894736842
1984,600,678,0.11513157894736842
1984,600,680,0.11513157894736842
1984,600,690,0.11513157894736842
1984,600,692,0.11513157894736842
1984,600,694,0.11513157894736842
1984,600,696,0.11513157894736842
1984,600,698,0.05263157894736842
1984,615,616,0.6151315789473684
1984,615,620,1.1151315789473684
1984,615,625,0.11513157894736842
1984,615,645,0.11513157894736842
1984,615,652,0.11513157894736842
1984,615,660,0.11513157894736842
1984,615,663,0.11513157894736842
1984,615,670,0.11513157894736842
1984,615,678,0.11513157894736842
1984,615,680,0.11513157894736842
1984,615,690,0.11513157894736842
1984,615,692,0.11513157894736842
1984,615,694,0.11513157894736842
1984,615,696,0.11513157894736842
1984,615,698,0.05263157894736842
1984,616,620,0.11513157894736842
1984,616,625,0.11513157894736842
1984,616,645,0.11513157894736842
1984,616,652,0.11513157894736842
1984,616,660,0.11513157894736842
1984,616,663,0.11513157894736842
1984,616,670,0.11513157894736842
1984,616,678,0.11513157894736842
1984,616,680,0.11513157894736842
1984,616,690,0.11513157894736842
1984,616,692,0.11513157894736842
1984,616,694,0.11513157894736842
1984,616,696,0.11513157894736842
1984,616,698,0.05263157894736842
1984,620,625,0.11513157894736842
1984,620,645,0.11513157894736842
1984,620,652,0.11513157894736842
1984,620,660,0.11513157894736842
1984,620,663,0.11513157894736842
1984,620,670,0.11513157894736842
1984,620,678,0.11513157894736842
1984,620,680,0.6151315789473684
1984,620,690,0.11513157894736842
1984,620,692,0.11513157894736842
1984,620,694,0.11513157894736842
1984,620,696,0.11513157894736842
1984,620,698,0.05263157894736842
1984,625,645,0.11513157894736842
1984,625,651,1
1984,625,652,0.11513157894736842
1984,625,660,0.11513157894736842
1984,625,663,0.11513157894736842
1984,625,670,0.11513157894736842
1984,625,678,0.11513157894736842
1984,625,680,0.11513157894736842
1984,625,690,0.11513157894736842
1984,625,692,0.11513157894736842
1984,625,694,0.11513157894736842
1984,625,696,0.11513157894736842
1984,625,698,0.05263157894736842
1984,645,652,0.11513157894736842
1984,645,660,0.11513157894736842
1984,645,663,0.11513157894736842
1984,645,670,0.11513157894736842
1984,645,678,0.11513157894736842
1984,645,680,0.11513157894736842
1984,645,690,0.11513157894736842
1984,645,692,0.11513157894736842
1984,645,694,0.11513157894736842
1984,645,696,0.11513157894736842
1984,645,698,0.05263157894736842
1984,651,666,1
1984,652,660,0.11513157894736842
1984,652,663,0.11513157894736842
1984,652,670,0.11513157894736842
1984,652,678,0.11513157894736842
1984,652,680,0.11513157894736842
1984,652,690,0.11513157894736842
1984,652,692,0.11513157894736842
1984,652,694,0.11513157894736842
1984,652,696,0.11513157894736842
1984,652,698,0.05263157894736842
1984,660,663,0.11513157894736842
1984,660,666,1
1984,660,670,0.11513157894736842
1984,660,678,0.11513157894736842
1984,660,680,0.11513157894736842
1984,660,690,0.11513157894736842
1984,660,692,0.11513157894736842
1984,660,694,0.11513157894736842
1984,660,696,0.11513157894736842
1984,660,698,0.05263157894736842
1984,663,670,0.11513157894736842
1984,663,678,0.11513157894736842
1984,663,680,0.11513157894736842
1984,663,690,0.11513157894736842
1984,663,692,0.11513157894736842
1984,663,694,0.11513157894736842
1984,663,696,0.11513157894736842
1984,663,698,0.05263157894736842
1984,670,678,0.11513157894736842
1984,670,680,0.11513157894736842
1984,670,690,0.11513157894736842
1984,670,692,0.11513157894736842
1984,670,694,0.11513157894736842
1984,670,696,0.11513157894736842
1984,670,698,0.05263157894736842
1984,678,680,0.11513157894736842
1984,678,690,0.11513157894736842
1984,678,692,0.11513157894736842
1984,678,694,0.11513157894736842
1984,678,696,0.11513157894736842
1984,678,698,0.05263157894736842
1984,680,690,0.11513157894736842
1984,680,692,0.11513157894736842
1984,680,694,0.11513157894736842
1984,680,696,0.11513157894736842
1984,680,698,0.05263157894736842
1984,690,692,0.11513157894736842
1984,690,694,0.11513157894736842
1984,690,696,0.11513157894736842
1984,690,698,0.05263157894736842
1984,692,694,0.11513157894736842
1984,692,696,0.11513157894736842
1984,692,698,0.05263157894736842
1984,694,696,0.11513157894736842
1984,694,698,0.05263157894736842
1984,696,698,0.05263157894736842
1984,70,90,0.03333333333333333
1984,70,91,0.03333333333333333
1984,70,92,0.03333333333333333
1984,70,93,0.03333333333333333
1984,70,94,0.03333333333333333
1984,70,95,0.03333333333333333
1984,710,731,1
1984,750,770,1
1984,750,771,1
1984,90,91,0.03333333333333333
1984,90,92,0.03333333333333333
1984,90,93,0.03333333333333333
1984,90,94,0.03333333333333333
1984,90,95,0.03333333333333333
1984,900,920,0.5
1984,91,92,0.03333333333333333
1984,91,93,0.03333333333333333
1984,91,94,0.03333333333333333
1984,91,95,0.03333333333333333
1984,92,93,0.03333333333333333
1984,92,94,0.03333333333333333
1984,92,95,0.03333333333333333
1984,93,94,0.03333333333333333
1984,93,95,0.03333333333333333
1984,94,95,0.03333333333333333
1985,100,101,1.0333333333333334
1985,100,115,0.03333333333333333
1985,100,130,0.03333333333333333
1985,100,135,0.03333333333333333
1985,100,140,0.03333333333333333
1985,100,145,0.03333333333333333
1985,100,150,0.03333333333333333
1985,100,155,0.03333333333333333
1985,100,160,0.03333333333333333
1985,100,165,0.03333333333333333
1985,100,2,0.03333333333333333
1985,100,31,0.03333333333333333
1985,100,41,0.03333333333333333
1985,100,42,0.03333333333333333
1985,100,51,0.03333333333333333
1985,100,52,0.03333333333333333
1985,100,53,0.03333333333333333
1985,100,54,0.03333333333333333
1985,100,55,0.03333333333333333
1985,100,56,0.03333333333333333
1985,100,57,0.03333333333333333
1985,100,58,0.03333333333333333
1985,100,60,0.03333333333333333
1985,100,70,0.03333333333333333
1985,100,90,0.03333333333333333
1985,100,91,0.03333333333333333
1985,100,92,0.03333333333333333
1985,100,93,0.03333333333333333
1985,100,94,0.03333333333333333
1985,100,95,0.03333333333333333
1985,101,115,0.03333333333333333
1985,101,130,0.03333333333333333
1985,101,135,0.03333333333333333
1985,101,140,0.03333333333333333
1985,101,145,0.03333333333333333
1985,101,150,0.03333333333333333
1985,101,155,0.03333333333333333
1985,101,160,0.03333333333333333
1985,101,165,0.03333333333333333
1985,101,2,0.03333333333333333
1985,101,31,0.03333333333333333
1985,101,41,0.03333333333333333
1985,101,42,0.03333333333333333
1985,101,51,0.03333333333333333
1985,101,52,0.03333333333333333
1985,101,53,0.03333333333333333
1985,101,54,0.03333333333333333
1985,101,55,0.03333333333333333
1985,101,56,0.03333333333333333
1985,101,57,0.03333333333333333
1985,101,58,0.03333333333333333
1985,101,60,0.03333333333333333
1985,101,70,0.03333333333333333
1985,101,90,0.03333333333333333
1985,101,91,0.03333333333333333
1985,101,92,0.03333333333333333
1985,101,93,0.03333333333333333
1985,101,94,0.03333333333333333
1985,101,95,0.03333333333333333
1985,115,130,0.03333333333333333
1985,115,135,0.03333333333333333
1985,115,140,0.03333333333333333
1985,115,145,0.03333333333333333
1985,115,150,0.03333333333333333
1985,115,155,0.03333333333333333
1985,115,160,0.03333333333333333
1985,115,165,0.03333333333333333
1985,115,2,0.03333333333333333
1985,115,31,0.03333333333333333
1985,115,41,0.03333333333333333
1985,115,42,0.03333333333333333
1985,115,51,0.03333333333333333
1985,115,52,0.03333333333333333
1985,115,53,0.03333333333333333
1985,115,54,0.03333333333333333
1985,115,55,0.03333333333333333
1985,115,56,0.03333333333333333
1985,115,57,0.03333333333333333
1985,115,58,0.03333333333333333
1985,115,60,0.03333333333333333
1985,115,70,0.03333333333333333
1985,115,90,0.03333333333333333
1985,115,91,0.03333333333333333
1985,115,92,0.03333333333333333
1985,115,93,0.03333333333333333
1985,115,94,0.03333333333333333
1985,115,95,0.03333333333333333
1985,130,135,0.03333333333333333
1985,130,140,0.03333333333333333
1985,130,145,1.0333333333333334
1985,130,150,0.03333333333333333
1985,130,155,0.03333333333333333
1985,130,160,0.03333333333333333
1985,130,165,0.03333333333333333
1985,130,2,0.03333333333333333
1985,130,31,0.03333333333333333
1985,130,41,0.03333333333333333
1985,130,42,0.03333333333333333
1985,130,51,0.03333333333333333
1985,130,52,0.03333333333333333
1985,130,53,0.03333333333333333
1985,130,54,0.03333333333333333
1985,130,55,0.03333333333333333
1985,130,56,0.03333333333333333
1985,130,57,0.03333333333333333
1985,130,58,0.03333333333333333
1985,130,60,0.03333333333333333
1985,130,70,0.03333333333333333
1985,130,90,0.03333333333333333
1985,130,91,0.03333333333333333
1985,130,92,0.03333333333333333
1985,130,93,0.03333333333333333
1985,130,94,0.03333333333333333
1985,130,95,0.03333333333333333
1985,135,140,0.03333333333333333
1985,135,145,0.03333333333333333
1985,135,150,0.03333333333333333
1985,135,155,0.03333333333333333
1985,135,160,0.03333333333333333
1985,135,165,0.03333333333333333
1985,135,2,0.03333333333333333
1985,135,31,0.03333333333333333
1985,135,41,0.03333333333333333
1985,135,42,0.03333333333333333
1985,135,51,0.03333333333333333
1985,135,52,0.03333333333333333
1985,135,53,0.03333333333333333
1985,135,54,0.03333333333333333
1985,135,55,0.03333333333333333
1985,135,56,0.03333333333333333
1985,135,57,0.03333333333333333
1985,135,58,0.03333333333333333
1985,135,60,0.03333333333333333
1985,135,70,0.03333333333333333
1985,135,90,0.03333333333333333
1985,135,91,0.03333333333333333
1985,135,92,0.03333333333333333
1985,135,93,0.03333333333333333
1985,135,94,0.03333333333333333
1985,135,95,0.03333333333333333
1985,140,145,0.03333333333333333
1985,140,150,0.03333333333333333
1985,140,155,0.03333333333333333
1985,140,160,0.03333333333333333
1985,140,165,0.03333333333333333
1985,140,2,0.03333333333333333
1985,140,31,0.03333333333333333
1985,140,41,0.03333333333333333
1985,140,42,0.03333333333333333
1985,140,51,0.03333333333333333
1985,140,52,0.03333333333333333
1985,140,53,0.03333333333333333
1985,140,54,0.03333333333333333
1985,140,55,0.03333333333333333
1985,140,56,0.03333333333333333
1985,140,57,0.03333333333333333
1985,140,58,0.03333333333333333
1985,140,60,0.03333333333333333
1985,140,70,0.03333333333333333
1985,140,90,0.03333333333333333
1985,140,91,0.03333333333333333
1985,140,92,0.03333333333333333
1985,140,93,0.03333333333333333
1985,140,94,0.03333333333333333
1985,140,95,0.03333333333333333
1985,145,150,1.0333333333333334
1985,145,155,0.03333333333333333
1985,145,160,0.03333333333333333
1985,145,165,0.03333333333333333
1985,145,2,0.03333333333333333
1985,145,31,0.03333333333333333
1985,145,41,0.03333333333333333
1985,145,42,0.03333333333333333
1985,145,51,0.03333333333333333
1985,145,52,0.03333333333333333
1985,145,53,0.03333333333333333
1985,145,54,0.03333333333333333
1985,145,55,0.03333333333333333
1985,145,56,0.03333333333333333
1985,145,57,0.03333333333333333
1985,145,58,0.03333333333333333
1985,145,60,0.03333333333333333
1985,145,70,0.03333333333333333
1985,145,90,0.03333333333333333
1985,145,91,0.03333333333333333
1985,145,92,0.03333333333333333
1985,145,93,0.03333333333333333
1985,145,94,0.03333333333333333
1985,145,95,0.03333333333333333
1985,150,155,0.03333333333333333
1985,150,160,0.03333333333333333
1985,150,165,0.03333333333333333
1985,150,2,0.03333333333333333
1985,150,31,0.03333333333333333
1985,150,41,0.03333333333333333
1985,150,42,0.03333333333333333
1985,150,51,0.03333333333333333
1985,150,52,0.03333333333333333
1985,150,53,0.03333333333333333
1985,150,54,0.03333333333333333
1985,150,55,0.03333333333333333
1985,150,56,0.03333333333333333
1985,150,57,0.03333333333333333
1985,150,58,0.03333333333333333
1985,150,60,0.03333333333333333
1985,150,70,0.03333333333333333
1985,150,90,0.03333333333333333
1985,150,91,0.03333333333333333
1985,150,92,0.03333333333333333
1985,150,93,0.03333333333333333
1985,150,94,0.03333333333333333
1985,150,95,0.03333333333333333
1985,155,160,2.033333333333333
1985,155,165,0.03333333333333333
1985,155,2,0.03333333333333333
1985,155,31,0.03333333333333333
1985,155,41,0.03333333333333333
1985,155,42,0.03333333333333333
1985,155,51,0.03333333333333333
1985,155,52,0.03333333333333333
1985,155,53,0.03333333333333333
1985,155,54,0.03333333333333333
1985,155,55,0.03333333333333333
1985,155,56,0.03333333333333333
1985,155,57,0.03333333333333333
1985,155,58,0.03333333333333333
1985,155,60,0.03333333333333333
1985,155,70,0.03333333333333333
1985,155,90,0.03333333333333333
1985,155,91,0.03333333333333333
1985,155,92,0.03333333333333333
1985,155,93,0.03333333333333333
1985,155,94,0.03333333333333333
1985,155,95,0.03333333333333333
1985,160,165,0.03333333333333333
1985,160,2,0.03333333333333333
1985,160,31,0.03333333333333333
1985,160,41,0.03333333333333333
1985,160,42,0.03333333333333333
1985,160,51,0.03333333333333333
1985,160,52,0.03333333333333333
1985,160,53,0.03333333333333333
1985,160,54,0.03333333333333333
1985,160,55,0.03333333333333333
1985,160,56,0.03333333333333333
1985,160,57,0.03333333333333333
1985,160,58,0.03333333333333333
1985,160,60,0.03333333333333333
1985,160,70,0.03333333333333333
1985,160,90,0.03333333333333333
1985,160,91,0.03333333333333333
1985,160,92,0.03333333333333333
1985,160,93,0.03333333333333333
1985,160,94,0.03333333333333333
1985,160,95,0.03333333333333333
1985,165,2,0.03333333333333333
1985,165,31,0.03333333333333333
1985,165,41,0.03333333333333333
1985,165,42,0.03333333333333333
1985,165,51,0.03333333333333333
1985,165,52,0.03333333333333333
1985,165,53,0.03333333333333333
1985,165,54,0.03333333333333333
1985,165,55,0.03333333333333333
1985,165,56,0.03333333333333333
1985,165,57,0.03333333333333333
1985,165,58,0.03333333333333333
1985,165,60,0.03333333333333333
1985,165,70,0.03333333333333333
1985,165,90,0.03333333333333333
1985,165,91,0.03333333333333333
1985,165,92,0.03333333333333333
1985,165,93,0.03333333333333333
1985,165,94,0.03333333333333333
1985,165,95,0.03333333333333333
1985,2,20,1.0666666666666667
1985,2,200,0.06666666666666667
1985,2,210,0.06666666666666667
1985,2,211,0.06666666666666667
1985,2,212,0.06666666666666667
1985,2,220,0.06666666666666667
1985,2,230,0.06666666666666667
1985,2,235,0.06666666666666667
1985,2,260,0.06666666666666667
1985,2,31,0.03333333333333333
1985,2,325,0.06666666666666667
1985,2,350,0.06666666666666667
1985,2,385,0.06666666666666667
1985,2,390,0.06666666666666667
1985,2,395,0.06666666666666667
1985,2,41,0.03333333333333333
1985,2,42,0.03333333333333333
1985,2,450,1
1985,2,51,0.03333333333333333
1985,2,52,0.03333333333333333
1985,2,53,0.03333333333333333
1985,2,54,0.03333333333333333
1985,2,55,0.03333333333333333
1985,2,56,0.03333333333333333
1985,2,57,0.03333333333333333
1985,2,58,0.03333333333333333
1985,2,60,0.03333333333333333
1985,2,640,1.0666666666666667
1985,2,666,1
1985,2,70,0.03333333333333333
1985,2,732,1
1985,2,740,1
1985,2,770,1
1985,2,840,1
1985,2,90,0.03333333333333333
1985,2,900,0.5
1985,2,91,0.03333333333333333
1985,2,92,0.03333333333333333
1985,2,920,0.5
1985,2,93,0.03333333333333333
1985,2,94,0.03333333333333333
1985,2,95,0.03333333333333333
1985,20,200,0.06666666666666667
1985,20,210,0.06666666666666667
1985,20,211,0.06666666666666667
1985,20,212,0.06666666666666667
1985,20,220,0.06666666666666667
1985,20,230,0.06666666666666667
1985,20,235,0.06666666666666667
1985,20,260,0.06666666666666667
1985,20,325,0.06666666666666667
1985,20,350,0.06666666666666667
1985,20,365,1
1985,20,385,0.06666666666666667
1985,20,390,0.06666666666666667
1985,20,395,0.06666666666666667
1985,20,640,0.06666666666666667
1985,200,210,0.23333333333333334
1985,200,211,0.23333333333333334
1985,200,212,0.23333333333333334
1985,200,220,0.23333333333333334
1985,200,230,0.06666666666666667
1985,200,235,1.0666666666666667
1985,200,260,0.23333333333333334
1985,200,325,0.23333333333333334
1985,200,350,0.06666666666666667
1985,200,385,0.06666666666666667
1985,200,390,0.06666666666666667
1985,200,395,0.06666666666666667
1985,200,640,0.06666666666666667
1985,210,211,0.23333333333333334
1985,210,212,0.23333333333333334
1985,210,220,0.23333333333333334
1985,210,230,0.06666666666666667
1985,210,235,0.06666666666666667
1985,210,260,0.23333333333333334
1985,210,325,0.23333333333333334
1985,210,350,0.06666666666666667
1985,210,385,0.06666666666666667
1985,210,390,0.06666666666666667
1985,210,395,0.06666666666666667
1985,210,640,0.06666666666666667
1985,211,212,0.23333333333333334
1985,211,220,0.23333333333333334
1985,211,230,0.06666666666666667
1985,211,235,0.06666666666666667
1985,211,260,0.23333333333333334
1985,211,325,0.23333333333333334
1985,211,350,0.06666666666666667
1985,211,385,0.06666666666666667
1985,211,390,0.06666666666666667
1985,211,395,0.06666666666666667
1985,211,640,0.06666666666666667
1985,212,220,0.23333333333333334
1985,212,230,0.06666666666666667
1985,212,235,0.06666666666666667
1985,212,260,0.23333333333333334
1985,212,325,0.23333333333333334
1985,212,350,0.06666666666666667
1985,212,385,0.06666666666666667
1985,212,390,0.06666666666666667
1985,212,395,0.06666666666666667
1985,212,640,0.06666666666666667
1985,220,230,0.06666666666666667
1985,220,235,0.06666666666666667
1985,220,260,0.23333333333333334
1985,220,325,0.23333333333333334
1985,220,350,0.06666666666666667
1985,220,365,1
1985,220,385,0.06666666666666667
1985,220,390,0.06666666666666667
1985,220,395,0.06666666666666667
1985,220,481,1
1985,220,620,1
1985,220,640,0.06666666666666667
1985,230,235,0.06666666666666667
1985,230,260,0.06666666666666667
1985,230,325,0.06666666666666667
1985,230,350,0.06666666666666667
1985,230,385,0.06666666666666667
1985,230,390,0.06666666666666667
1985,230,395,0.06666666666666667
1985,230,640,0.06666666666666667
1985,235,260,0.06666666666666667
1985,235,325,0.06666666666666667
1985,235,350,0.06666666666666667
1985,235,385,0.06666666666666667
1985,235,390,0.06666666666666667
1985,235,395,0.06666666666666667
1985,235,640,0.06666666666666667
1985,260,325,0.23333333333333334
1985,260,350,0.06666666666666667
1985,260,385,0.06666666666666667
1985,260,390,0.06666666666666667
1985,260,395,0.06666666666666667
1985,260,640,0.06666666666666667
1985,265,290,1.2
1985,265,310,1
1985,265,315,1.2
1985,265,355,1.2
1985,265,360,1.2
1985,265,365,1.2
1985,265,530,1
1985,265,540,1
1985,265,541,1
1985,265,680,1
1985,290,310,1
1985,290,315,1.2
1985,290,355,1.2
1985,290,360,1.2
1985,290,365,1.2
1985,31,41,0.03333333333333333
1985,31,42,0.03333333333333333
1985,31,51,0.03333333333333333
1985,31,52,0.03333333333333333
1985,31,53,0.03333333333333333
1985,31,54,0.03333333333333333
1985,31,55,0.03333333333333333
1985,31,56,0.03333333333333333
1985,31,57,0.03333333333333333
1985,31,58,0.03333333333333333
1985,31,60,0.03333333333333333
1985,31,70,0.03333333333333333
1985,31,90,0.03333333333333333
1985,31,91,0.03333333333333333
1985,31,92,0.03333333333333333
1985,31,93,0.03333333333333333
1985,31,94,0.03333333333333333
1985,31,95,0.03333333333333333
1985,310,315,1
1985,310,355,1
1985,310,360,1
1985,310,365,1
1985,310,540,1
1985,315,355,1.2
1985,315,360,1.2
1985,315,365,1.2
1985,315,620,1
1985,325,350,0.06666666666666667
1985,325,385,0.06666666666666667
1985,325,390,0.06666666666666667
1985,325,395,0.06666666666666667
1985,325,640,0.06666666666666667
1985,338,620,1
1985,350,385,0.06666666666666667
1985,350,390,0.06666666666666667
1985,350,395,0.06666666666666667
1985,350,640,0.06666666666666667
1985,355,360,1.2
1985,355,365,1.2
1985,355,620,1
1985,360,365,1.2
1985,365,375,1
1985,365,484,1
1985,365,530,1
1985,365,540,1
1985,365,541,1
1985,365,645,1
1985,365,652,1
1985,365,680,1
1985,365,712,1
1985,365,731,1
1985,365,750,1
1985,365,816,1
1985,385,390,0.06666666666666667
1985,385,395,0.06666666666666667
1985,385,640,0.06666666666666667
1985,390,395,0.06666666666666667
1985,390,640,0.06666666666666667
1985,395,640,0.06666666666666667
1985,402,404,0.06666666666666667
1985,402,420,0.06666666666666667
1985,402,432,0.06666666666666667
1985,402,433,0.06666666666666667
1985,402,434,0.06666666666666667
1985,402,435,0.06666666666666667
1985,402,436,0.06666666666666667
1985,402,437,0.06666666666666667
1985,402,438,0.06666666666666667
1985,402,439,0.06666666666666667
1985,402,450,0.06666666666666667
1985,402,451,0.06666666666666667
1985,402,452,0.06666666666666667
1985,402,461,0.06666666666666667
1985,402,475,0.06666666666666667
1985,404,420,0.06666666666666667
1985,404,432,0.06666666666666667
1985,404,433,0.06666666666666667
1985,404,434,0.06666666666666667
1985,404,435,0.06666666666666667
1985,404,436,0.06666666666666667
1985,404,437,0.06666666666666667
1985,404,438,1.0666666666666667
1985,404,439,0.06666666666666667
1985,404,450,0.06666666666666667
1985,404,451,0.06666666666666667
1985,404,452,0.06666666666666667
1985,404,461,0.06666666666666667
1985,404,475,0.06666666666666667
1985,41,42,0.03333333333333333
1985,41,51,0.03333333333333333
1985,41,52,0.03333333333333333
1985,41,53,0.03333333333333333
1985,41,54,0.03333333333333333
1985,41,55,0.03333333333333333
1985,41,56,0.03333333333333333
1985,41,57,0.03333333333333333
1985,41,58,0.03333333333333333
1985,41,60,0.03333333333333333
1985,41,70,0.03333333333333333
1985,41,90,0.03333333333333333
1985,41,91,0.03333333333333333
1985,41,92,0.03333333333333333
1985,41,93,0.03333333333333333
1985,41,94,0.03333333333333333
1985,41,95,0.03333333333333333
1985,42,51,0.03333333333333333
1985,42,52,0.03333333333333333
1985,42,53,0.03333333333333333
1985,42,54,0.03333333333333333
1985,42,55,0.03333333333333333
1985,42,56,0.03333333333333333
1985,42,57,0.03333333333333333
1985,42,58,0.03333333333333333
1985,42,60,0.03333333333333333
1985,42,70,0.03333333333333333
1985,42,90,0.03333333333333333
1985,42,91,0.03333333333333333
1985,42,92,0.03333333333333333
1985,42,93,0.03333333333333333
1985,42,94,0.03333333333333333
1985,42,95,0.03333333333333333
1985,420,432,0.06666666666666667
1985,420,433,1.0666666666666667
1985,420,434,0.06666666666666667
1985,420,435,0.06666666666666667
1985,420,436,0.06666666666666667
1985,420,437,0.06666666666666667
1985,420,438,0.06666666666666667
1985,420,439,0.06666666666666667
1985,420,450,0.06666666666666667
1985,420,451,0.06666666666666667
1985,420,452,0.06666666666666667
1985,420,461,0.06666666666666667
1985,420,475,0.06666666666666667
1985,432,433,0.06666666666666667
1985,432,434,0.06666666666666667
1985,432,435,0.06666666666666667
1985,432,436,0.06666666666666667
1985,432,437,0.06666666666666667
1985,432,438,0.06666666666666667
1985,432,439,0.06666666666666667
1985,432,450,0.06666666666666667
1985,432,451,0.06666666666666667
1985,432,452,0.06666666666666667
1985,432,461,0.06666666666666667
1985,432,475,0.06666666666666667
1985,433,434,0.06666666666666667
1985,433,435,0.06666666666666667
1985,433,436,0.06666666666666667
1985,433,437,0.06666666666666667
1985,433,438,0.06666666666666667
1985,433,439,0.06666666666666667
1985,433,450,0.06666666666666667
1985,433,451,0.06666666666666667
1985,433,452,0.06666666666666667
1985,433,461,0.06666666666666667
1985,433,475,0.06666666666666667
1985,434,435,0.06666666666666667
1985,434,436,0.06666666666666667
1985,434,437,0.06666666666666667
1985,434,438,0.06666666666666667
1985,434,439,0.06666666666666667
1985,434,450,0.06666666666666667
1985,434,451,0.06666666666666667
1985,434,452,0.06666666666666667
1985,434,461,0.06666666666666667
1985,434,475,0.06666666666666667
1985,435,436,0.06666666666666667
1985,435,437,0.06666666666666667
1985,435,438,0.06666666666666667
1985,435,439,0.06666666666666667
1985,435,450,0.06666666666666667
1985,435,451,0.06666666666666667
1985,435,452,0.06666666666666667
1985,435,461,0.06666666666666667
1985,435,475,0.06666666666666667
1985,435,520,0.05263157894736842
1985,435,522,0.05263157894736842
1985,435,600,0.05263157894736842
1985,435,615,0.5526315789473684
1985,435,616,0.5526315789473684
1985,435,620,0.05263157894736842
1985,435,625,0.05263157894736842
1985,435,645,0.05263157894736842
1985,435,652,0.05263157894736842
1985,435,660,0.05263157894736842
1985,435,663,0.05263157894736842
1985,435,670,0.05263157894736842
1985,435,678,0.05263157894736842
1985,435,680,0.05263157894736842
1985,435,690,0.05263157894736842
1985,435,692,0.05263157894736842
1985,435,694,0.05263157894736842
1985,435,696,0.05263157894736842
1985,435,698,0.05263157894736842
1985,436,437,0.06666666666666667
1985,436,438,0.06666666666666667
1985,436,439,0.06666666666666667
1985,436,450,0.06666666666666667
1985,436,451,0.06666666666666667
1985,436,452,0.06666666666666667
1985,436,461,0.06666666666666667
1985,436,475,0.06666666666666667
1985,437,438,0.06666666666666667
1985,437,439,0.06666666666666667
1985,437,450,0.06666666666666667
1985,437,451,0.06666666666666667
1985,437,452,0.06666666666666667
1985,437,461,0.06666666666666667
1985,437,475,0.06666666666666667
1985,438,439,0.06666666666666667
1985,438,450,1.0666666666666667
1985,438,451,0.06666666666666667
1985,438,452,0.06666666666666667
1985,438,461,0.06666666666666667
1985,438,475,0.06666666666666667
1985,439,450,0.06666666666666667
1985,439,451,0.06666666666666667
