year,node1,node2,node3,sign12,sign13,sign23,balanced,actor_load_mean,actor_load_min,deg_mean,tie_btw_mean,tie_emb_mean,triad_overlap,triad_id,triad_log_cinc_mean,target_year,balanced_t5,still_closed_t5,resolved,trade12,trade13,trade23,tie_trade_mean
1936,130,135,93,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-93,-7.584519056670083,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,94,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-94,-8.307347761134247,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,94,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-94,-7.773566068190433,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,95,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-95,-8.3413428106245,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,95,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-95,-7.807561117680686,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,100,145,150,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,100-145-150,-7.182002351893814,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,100,130,135,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,100-130-135,-6.64822065895,1941,FALSE,TRUE,FALSE,NA,0,NA,0
1936,101,145,150,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,101-145-150,-7.422174788324391,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,101,130,135,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,101-130-135,-6.888393095380577,1941,FALSE,TRUE,FALSE,NA,0,NA,0
1936,130,145,150,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-145-150,-7.545310895998478,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,165,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-165,-6.922904722702652,1941,FALSE,TRUE,FALSE,NA,NA,0.00567841064061265,0.00567841064061265
1936,130,135,160,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-160,-6.2289120937668345,1941,FALSE,TRUE,FALSE,NA,NA,0.02283296298300311,0.02283296298300311
1936,130,135,155,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-155,-6.642648916627528,1941,FALSE,TRUE,FALSE,NA,NA,0.03823189809803665,0.03823189809803665
1936,130,135,150,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-150,-7.3045604061361615,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,130,135,145,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-145,-6.990044011777048,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,130,135,140,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-140,-6.111035321272985,1941,FALSE,TRUE,FALSE,NA,NA,0.00632817510760658,0.00632817510760658
1936,135,145,150,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,135-145-150,-7.283075214858545,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,140,145,150,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,140-145-150,-6.6448170142168,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,145,150,165,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-165,-7.456686415646466,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,145,150,160,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-160,-6.762693786710648,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,145,150,155,-1,1,1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-155,-7.176430609571342,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,255,325,365,1,-1,1,FALSE,0.20733017920131017,0.15948459939531365,10.666666666666666,34.82409812409812,3.6666666666666665,2.6666666666666665,255-325-365,-2.435591615693192,1941,FALSE,TRUE,FALSE,0.1144751187485026,0.07065237763336163,0.01811791412704755,0.06774847016963725
