year,triad_id,balanced,actor_load_mean,tie_btw_mean,tie_emb_mean,triad_log_cinc_mean,prev_year,prev_balanced,is_onset,spell_id_local,spell_id,t1,event,is_terminal_row,row_event,z_actor_load,z_tie_btw,z_tie_emb,z_cinc,era,event_dissolve,event_flip
2005,20-235-385,FALSE,0.1383489573529084,13.192003639062468,17.333333333333332,-5.667244538447548,2004,TRUE,TRUE,1,20-235-385_S1,2005,flipped,TRUE,flipped,-0.4790729103165748,-0.25861691254844943,-0.2521847823239654,0.4450389894594555,post-1989,0,1
2004,20-235-390,FALSE,0.14204593996022993,13.161437908496742,17,-5.78827755331531,2003,TRUE,TRUE,1,20-235-390_S1,2004,flipped,TRUE,flipped,-0.4274113153209979,-0.25935684458938857,-0.29007117328687926,0.3641298871126761,post-1989,0,1
2005,20-235-395,FALSE,0.1422035219574991,13.192003639062472,17,-7.082564394508222,2004,TRUE,TRUE,1,20-235-395_S1,2005,flipped,TRUE,flipped,-0.42520926619439614,-0.2586169125484494,-0.29007117328687926,-0.5010851669333758,post-1989,0,1
2005,20-235-640,FALSE,0.12148862862463206,84.30402277461093,17.333333333333332,-4.9731913101805665,2004,TRUE,TRUE,1,20-235-640_S1,2005,flipped,TRUE,flipped,-0.7146789617292871,1.462855484164692,-0.2521847823239654,0.9090051539090471,post-1989,0,1
1940,20-255-325,FALSE,0.2672372027403459,26.13518518518519,5.333333333333333,-3.234858569727935,NA,NA,TRUE,1,20-255-325_S1,1940,dissolved,TRUE,dissolved,1.322010037628495,0.05471028625919749,-1.616094856988868,2.0710595054734315,pre-1945,1,0
1943,20-255-325,FALSE,0.21237812211120852,15.144468494468498,3.6666666666666665,-3.2273565635297996,1940,FALSE,TRUE,2,20-255-325_S2,1943,dissolved,TRUE,dissolved,0.5554098378657208,-0.21135184547550798,-1.8055268118034378,2.0760745056199146,pre-1945,1,0
2000,20-255-365,FALSE,0.11071992799496032,75.49589757221335,10.333333333333334,-3.6983187860132003,1999,TRUE,TRUE,1,20-255-365_S1,2000,flipped,TRUE,flipped,-0.8651606679339519,1.2496293012065298,-1.0477989925451585,1.7612419725130672,post-1989,0,1
2011,20-255-365,FALSE,0.1087998334523153,75.64268855188399,11.333333333333334,-3.957177104292235,2010,TRUE,TRUE,2,20-255-365_S2,2012,censored_end_of_panel,FALSE,continues,-0.8919920483193768,1.253182802044522,-0.9341398196564166,1.5881983266133384,post-1989,0,0
2004,20-255-390,FALSE,0.13903329524245023,12.494771241830067,17.333333333333332,-4.965277643100973,2003,TRUE,TRUE,1,20-255-390_S1,2005,flipped,FALSE,continues,-0.4695099800448384,-0.2754954422333098,-0.2521847823239654,0.9142953443614683,post-1989,0,0
2005,20-255-390,FALSE,0.139428058700192,12.525336972395799,17.333333333333332,-4.992333878902276,2004,FALSE,FALSE,1,20-255-390_S1,2005,flipped,TRUE,flipped,-0.46399355975318735,-0.2747555101923705,-0.2521847823239654,0.8962085789119091,post-1989,0,1
1963,20-260-365,FALSE,0.14420599745418156,17.475944912787018,10.333333333333334,-3.1250644447291727,NA,NA,TRUE,1,20-260-365_S1,1964,dissolved,FALSE,continues,-0.39722669524767334,-0.154911705728209,-1.0477989925451585,2.1444555462669763,1945-1989,0,0
1964,20-260-365,FALSE,0.1524792961056837,21.65185185185185,10,-3.1220034363475158,1963,FALSE,FALSE,1,20-260-365_S1,1964,dissolved,TRUE,dissolved,-0.28161570931419727,-0.05382178289617145,-1.0856853835080724,2.146501793241047,1945-1989,1,0
1974,20-260-395,FALSE,0.22496283353411392,5.822222222222222,13,-6.3004889924374305,1973,TRUE,TRUE,1,20-260-395_S1,1974,flipped,TRUE,flipped,0.7312684592665338,-0.4370238180634956,-0.7447078648418468,0.021722753022840227,1945-1989,0,1
1999,20-290-365,FALSE,0.09111308218200533,99.03423050095682,16.333333333333332,-4.086162537495989,1964,TRUE,TRUE,1,20-290-365_S1,2000,flipped,FALSE,continues,-1.1391465194020127,1.8194428277250012,-0.3658439552127073,1.501973129069276,post-1989,0,0
2000,20-290-365,FALSE,0.09560710860733546,95.44156856788435,11.666666666666666,-4.082904997682342,1999,FALSE,FALSE,1,20-290-365_S1,2000,flipped,TRUE,flipped,-1.076347042708496,1.7324720396122688,-0.8962534286935028,1.5041507549217676,post-1989,0,1
2011,20-290-365,FALSE,0.09119759997281811,105.55036067470759,12.666666666666666,-4.353975607289215,2010,TRUE,TRUE,2,20-290-365_S2,2011,flipped,TRUE,flipped,-1.1379654687067122,1.9771846323293663,-0.7825942558047608,1.3229433404006234,post-1989,0,1
2004,20-290-390,FALSE,0.12096187187606096,44.03725490196078,17.333333333333332,-5.377553547550705,2003,TRUE,TRUE,1,20-290-390_S1,2005,flipped,FALSE,continues,-0.722039854840327,0.48808173648789355,-0.2521847823239654,0.6386939030135893,post-1989,0,0
2005,20-290-390,FALSE,0.12122721740125592,44.04217960688549,17.333333333333332,-5.417431381930642,2004,FALSE,FALSE,1,20-290-390_S1,2005,flipped,TRUE,flipped,-0.7183319193392611,0.488200953234836,-0.2521847823239654,0.6120360544361624,post-1989,0,1
1993,20-31-41,FALSE,0.09736221478204148,15.985978835978834,33,-7.292751489430792,1992,TRUE,TRUE,1,20-31-41_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.6415926903859055,post-1989,0,0
1994,20-31-41,FALSE,0.09654801539796894,15.088095238095233,33,-7.436621200091356,1993,FALSE,FALSE,1,20-31-41_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.7377678468682514,post-1989,0,1
2004,20-310-390,FALSE,0.138404006077146,14.847549019607845,17,-5.857087495968527,2003,TRUE,TRUE,1,20-310-390_S1,2005,flipped,FALSE,continues,-0.47830366003907693,-0.21853964138163856,-0.29007117328687926,0.3181312750919154,post-1989,0,0
2005,20-310-390,FALSE,0.13855630184245818,14.877056549115379,17,-5.87646210536985,2004,FALSE,FALSE,1,20-310-390_S1,2005,flipped,TRUE,flipped,-0.4761754806607057,-0.21782532616235625,-0.29007117328687926,0.30517958371503584,post-1989,0,1
2004,20-316-390,FALSE,0.1381199369511085,18.47157711569477,17,-5.6880577885089005,2003,TRUE,TRUE,1,20-316-390_S1,2005,flipped,FALSE,continues,-0.4822732389359411,-0.1308095444421206,-0.29007117328687926,0.431125584251604,post-1989,0,0
2005,20-316-390,FALSE,0.1382721339324594,18.50244439656205,17,-5.744325342247339,2004,FALSE,FALSE,1,20-316-390_S1,2005,flipped,TRUE,flipped,-0.4801464399635768,-0.1300623125027022,-0.29007117328687926,0.39351140708514876,post-1989,0,1
1982,20-325-365,FALSE,0.15849828665646923,108.72212885154063,7,-3.4063946761308372,1980,TRUE,TRUE,1,20-325-365_S1,1982,dissolved,TRUE,dissolved,-0.19750640041426448,2.053966467967918,-1.4266629021742983,1.956389699021992,1945-1989,1,0
2004,20-325-390,FALSE,0.1420459399602299,13.161437908496742,17,-5.060455587956789,2003,TRUE,TRUE,1,20-325-390_S1,2005,flipped,FALSE,continues,-0.4274113153209983,-0.25935684458938857,-0.29007117328687926,0.850670042703825,post-1989,0,0
2005,20-325-390,FALSE,0.1422035219574991,13.192003639062472,17,-5.079532339843645,2004,FALSE,FALSE,1,20-325-390_S1,2005,flipped,TRUE,flipped,-0.42520926619439614,-0.2586169125484494,-0.29007117328687926,0.8379174654624489,post-1989,0,1
2000,20-345-365,FALSE,0.08026253506449028,172.05132798201683,12.333333333333334,-4.544695645439752,1998,TRUE,TRUE,1,20-345-365_S1,2000,dissolved,TRUE,dissolved,-1.2907719475431554,3.587033163785679,-0.8204806467676746,1.1954493082709348,post-1989,1,0
2004,20-350-390,FALSE,0.13532784541973852,18.513080383668626,17,-5.566967759295876,2003,TRUE,TRUE,1,20-350-390_S1,2005,flipped,FALSE,continues,-0.5212898958167589,-0.12980483762801379,-0.29007117328687926,0.5120727999966256,post-1989,0,0
2005,20-350-390,FALSE,0.13548121157584245,18.54751909310733,17,-5.575027049996899,2004,FALSE,FALSE,1,20-350-390_S1,2005,flipped,TRUE,flipped,-0.519146758809033,-0.12897114891550307,-0.29007117328687926,0.5066852619196478,post-1989,0,1
1963,20-350-640,FALSE,0.1664915892304704,7.656752993595098,13.666666666666666,-5.079596938120961,1962,TRUE,TRUE,1,20-350-640_S1,1964,flipped,FALSE,continues,-0.08580807664142699,-0.3926136870866273,-0.668935082916019,0.8378742822976202,1945-1989,0,0
1964,20-350-640,FALSE,0.17088584798768314,8.085071225071221,13.666666666666666,-5.068154677432295,1963,FALSE,FALSE,1,20-350-640_S1,1964,flipped,TRUE,flipped,-0.02440275226383577,-0.38224500368460385,-0.668935082916019,0.8455232947769779,1945-1989,0,1
1967,20-350-640,FALSE,0.20464341169364716,2.1888888888888887,13.666666666666666,-5.0706172720835205,1966,TRUE,TRUE,2,20-350-640_S2,1967,flipped,TRUE,flipped,0.4473250780919591,-0.5249791752228651,-0.668935082916019,0.8438770801231305,1945-1989,0,1
1974,20-350-640,FALSE,0.20690437177207077,8.778571428571428,13.333333333333334,-5.00257437637194,1973,TRUE,TRUE,3,20-350-640_S3,1974,flipped,TRUE,flipped,0.47891970979008147,-0.3654568225592031,-0.7068214738789328,0.889362930567445,1945-1989,0,1
1976,20-350-640,FALSE,0.2172420943833715,6.208288933288933,13,-4.932677114179599,1975,TRUE,TRUE,4,20-350-640_S4,1976,flipped,TRUE,flipped,0.6233789338242902,-0.4276779550930693,-0.7447078648418468,0.9360884025112669,1945-1989,0,1
1978,20-350-640,FALSE,0.22261051892245334,4.3357142857142845,13,-4.929328375850041,1977,TRUE,TRUE,5,20-350-640_S5,1978,flipped,TRUE,flipped,0.6983972403083709,-0.4730090482861909,-0.7447078648418468,0.9383269934654362,1945-1989,0,1
1981,20-350-640,FALSE,0.21858975180233112,7.0617063492063465,14,-4.9337762989055,1980,TRUE,TRUE,6,20-350-640_S6,1984,flipped,FALSE,continues,0.6422110840305681,-0.4070185146463604,-0.6310486919531049,0.9353536108547662,1945-1989,0,0
1982,20-350-640,FALSE,0.2236916518829923,6.1990662931839395,14,-4.946333111762553,1981,FALSE,FALSE,6,20-350-640_S6,1984,flipped,FALSE,continues,0.7135049806134297,-0.42790121580987306,-0.6310486919531049,0.9269595337700083,1945-1989,0,0
1983,20-350-640,FALSE,0.22424460251170494,4.689682539682539,14,-4.933215445681564,1982,FALSE,FALSE,6,20-350-640_S6,1984,flipped,FALSE,continues,0.7212319067224486,-0.46444022144191854,-0.6310486919531049,0.9357285344319947,1945-1989,0,0
1984,20-350-640,FALSE,0.21494428382817418,7.94801587301587,14,-4.926097379799124,1983,FALSE,FALSE,6,20-350-640_S6,1984,flipped,TRUE,flipped,0.5912693539620334,-0.38556282545725473,-0.6310486919531049,0.9404868751345103,1945-1989,0,1
1986,20-350-640,FALSE,0.20414960447314412,8.160117660117658,14,-4.906969732217036,1985,TRUE,TRUE,7,20-350-640_S7,1987,flipped,FALSE,continues,0.44042462133000465,-0.3804282873548662,-0.6310486919531049,0.9532734755308007,1945-1989,0,0
1987,20-350-640,FALSE,0.2105628253274869,8.899206349206349,14,-4.882014509778395,1986,FALSE,FALSE,7,20-350-640_S7,1987,flipped,TRUE,flipped,0.5300429002307766,-0.3625365048903031,-0.6310486919531049,0.9699557390320496,1945-1989,0,1
1989,20-350-640,FALSE,0.16831629232492698,22.427777777777777,14,-4.849901299162164,1988,TRUE,TRUE,8,20-350-640_S8,1989,flipped,TRUE,flipped,-0.06030969532194094,-0.03503824841616333,-0.6310486919531049,0.9914230308058777,1945-1989,0,1
1994,20-350-640,FALSE,0.119320975812973,54.14862389072917,15.333333333333334,-4.75982669596553,1993,TRUE,TRUE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.7449697186901607,0.7328567100963237,-0.47950312810144896,1.0516368104662834,post-1989,0,0
1995,20-350-640,FALSE,0.11966581975353395,57.25571711885181,15,-4.72895311486421,1994,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.7401508731920355,0.8080729012725583,-0.517389519064363,1.0722754249457087,post-1989,0,0
1996,20-350-640,FALSE,0.11089012273866877,88.31207746763555,15,-4.705318695617727,1995,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.8627823684249335,1.5598820572030223,-0.517389519064363,1.088074747533927,post-1989,0,0
1997,20-350-640,FALSE,0.11196339618443545,94.22884037903384,15.333333333333334,-4.702364880298542,1996,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.8477844568943526,1.7031144411753198,-0.47950312810144896,1.0900493372459537,post-1989,0,0
1998,20-350-640,FALSE,0.11344639472107791,64.40313188273717,16,-4.684359255624043,1997,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.8270610513724198,0.9810967778754078,-0.40373034617562115,1.1020858789383041,post-1989,0,0
1999,20-350-640,FALSE,0.10490772247100415,43.83131392731948,19.333333333333332,-4.703063527886963,1998,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.9463803651040238,0.48309633869569424,-0.024866436546481623,1.0895822998074693,post-1989,0,0
2000,20-350-640,FALSE,0.10803950501517905,35.80516611393804,19,-4.766696805120055,1999,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.9026168696818476,0.2888001834094952,-0.06275282750939545,1.0470442258287422,post-1989,0,0
2001,20-350-640,FALSE,0.10651012355999016,66.63770664033822,19,-4.800657351329817,2000,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.9239884296062145,1.0351911322526863,-0.06275282750939545,1.024342012618237,post-1989,0,0
2002,20-350-640,FALSE,0.11170960144687775,70.18529087871188,18,-4.738473244759105,2001,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.8513309818138229,1.1210706841992288,-0.17641200039813734,1.0659113335871462,post-1989,0,0
2003,20-350-640,FALSE,0.1142360421221914,52.64755799755799,18,-4.750199485470275,2002,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.8160265271242274,0.6965190623659698,-0.17641200039813734,1.0580724839073328,post-1989,0,0
2004,20-350-640,FALSE,0.11242598148547019,55.542544492544494,18,-4.7579916886942915,2003,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.8413202948975835,0.7666005957067283,-0.17641200039813734,1.0528634905690466,post-1989,0,0
2005,20-350-640,FALSE,0.11476631824297541,88.75218289335929,18,-4.752355311438912,2004,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.8086164543439239,1.5705360837830153,-0.17641200039813734,1.0566313403967886,post-1989,0,0
2006,20-350-640,FALSE,0.11542153685076607,55.80259321239356,18,-4.747023981452476,2005,FALSE,FALSE,9,20-350-640_S9,2007,flipped,FALSE,continues,-0.7994604366006403,0.7728958281929196,-0.17641200039813734,1.0601952698253685,post-1989,0,0
2007,20-350-640,FALSE,0.11505337107832019,95.34020974152547,18,-4.749214422535817,2006,FALSE,FALSE,9,20-350-640_S9,2007,flipped,TRUE,flipped,-0.8046051811254497,1.73001835563787,-0.17641200039813734,1.0587309865305148,post-1989,0,1
2010,20-350-640,FALSE,0.11787668429592944,51.768516859896174,18,-4.8254474272384345,2009,TRUE,TRUE,10,20-350-640_S10,2012,censored_end_of_panel,FALSE,continues,-0.7651522327385862,0.6752393255162019,-0.17641200039813734,1.0077701475691327,post-1989,0,0
2011,20-350-640,FALSE,0.10385327864294495,72.24355680868838,19,-4.856474069644778,2010,FALSE,FALSE,10,20-350-640_S10,2012,censored_end_of_panel,FALSE,continues,-0.961115151760282,1.1708969727313514,-0.06275282750939545,0.9870292134638844,post-1989,0,0
1978,20-365-385,FALSE,0.174902830508749,56.906349206349205,6.666666666666667,-4.2183690695234715,NA,NA,TRUE,1,20-365-385_S1,1978,dissolved,TRUE,dissolved,0.031730518067659405,0.7996154390181939,-1.464549293137212,1.4135946660324643,1945-1989,1,0
1983,20-365-385,FALSE,0.166494154566892,74.88015873015873,7,-4.227676670862078,1980,TRUE,TRUE,2,20-365-385_S2,1983,dissolved,TRUE,dissolved,-0.08577222865799888,1.2347235590680496,-1.4266629021742983,1.4073726474358765,1945-1989,1,0
1987,20-365-385,FALSE,0.16617199061309507,190.03866318866324,6.333333333333333,-4.223884209899907,1983,FALSE,TRUE,3,20-365-385_S3,1987,dissolved,TRUE,dissolved,-0.09027414426622234,4.0224687121652805,-1.5024356841001263,1.4099078615877314,1945-1989,1,0
1998,20-365-385,FALSE,0.1241157660603915,201.17328726235223,8.666666666666666,-4.582845603853794,1987,FALSE,TRUE,4,20-365-385_S4,1998,flipped,TRUE,flipped,-0.6779673715976113,4.292014538927655,-1.2372309473597285,1.169946523818118,post-1989,0,1
2001,20-365-385,FALSE,0.10904025849385639,115.93642988132156,9.666666666666666,-4.619079085013437,1999,TRUE,TRUE,5,20-365-385_S5,2001,dissolved,TRUE,dissolved,-0.888632351387535,2.2286095203705574,-1.1235717744709866,1.1457248811636018,post-1989,1,0
2005,20-365-385,FALSE,0.11701147349099193,128.9547464910764,9.333333333333334,-4.675044141388018,2001,FALSE,TRUE,6,20-365-385_S6,2005,dissolved,TRUE,dissolved,-0.7772426791750824,2.543755581019568,-1.1614581654339002,1.1083129198156874,post-1989,1,0
2008,20-365-385,FALSE,0.11480532054591064,141.14653616287524,9.333333333333334,-4.727515075774706,2005,FALSE,TRUE,7,20-365-385_S7,2008,dissolved,TRUE,dissolved,-0.8080714365842665,2.8388931631282777,-1.1614581654339002,1.0732367366340814,post-1989,1,0
2003,20-365-390,FALSE,0.11333044026899118,133.36537944648603,9.333333333333334,-4.702534446467991,1999,TRUE,TRUE,1,20-365-390_S1,2003,dissolved,TRUE,dissolved,-0.8286813976325768,2.650527726953129,-1.1614581654339002,1.0899359843184613,post-1989,1,0
1962,20-365-640,FALSE,0.1288667149420121,47.17188739111206,10,-3.6834047858134307,NA,NA,TRUE,1,20-365-640_S1,1962,dissolved,TRUE,dissolved,-0.6115776632768587,0.5639645952438562,-1.0856853835080724,1.771211800744492,1945-1989,1,0
1993,20-365-640,FALSE,0.10612888802161576,320.43537378800505,7.666666666666667,-3.8434064554624463,1992,TRUE,TRUE,2,20-365-640_S2,1993,flipped,TRUE,flipped,-0.9293158108988434,7.179098781845661,-1.35089012024847,1.6642526253539436,post-1989,0,1
1996,20-365-640,FALSE,0.10393638609423468,296.25420402225694,7.666666666666667,-3.8127641733426922,1995,TRUE,TRUE,3,20-365-640_S3,1996,flipped,TRUE,flipped,-0.9599538091342329,6.593723527732526,-1.35089012024847,1.684736619269776,post-1989,0,1
2011,20-365-640,FALSE,0.08615603390768682,169.93622773828582,12.333333333333334,-4.029516926279045,2010,TRUE,TRUE,4,20-365-640_S4,2011,flipped,TRUE,flipped,-1.208416258408684,3.535831036070478,-0.8204806467676746,1.5398400330743944,post-1989,0,1
1990,20-365-645,FALSE,0.07632171380902077,329.6898740148741,6.666666666666667,-3.6419408513688722,NA,NA,TRUE,1,20-365-645_S1,1990,dissolved,TRUE,dissolved,-1.3458409411724024,7.403130765181182,-1.464549293137212,1.7989299379762245,post-1989,1,0
1964,20-365-710,FALSE,0.14412045046584981,16.71415954415954,12,-2.785123150325294,1963,TRUE,TRUE,1,20-365-710_S1,1964,dissolved,TRUE,dissolved,-0.39842212793797954,-0.1733529270611664,-0.8583670377305886,2.3717021781952212,1945-1989,1,0
1994,20-365-731,FALSE,0.1589811772941466,246.2441855902382,3,-3.8762143183526887,NA,NA,TRUE,1,20-365-731_S1,1994,dissolved,TRUE,dissolved,-0.19075849186272328,5.38308617927339,-1.8812995937292658,1.642320966960852,post-1989,1,0
1962,20-365-800,FALSE,0.14476543375630693,14.704711807800047,12,-3.973411956817937,NA,NA,TRUE,1,20-365-800_S1,1962,flipped,TRUE,flipped,-0.3894091384084856,-0.22199742981655693,-0.8583670377305886,1.5773455246235504,1945-1989,0,1
1981,20-385-390,FALSE,0.2249993718238393,6.656349206349202,14,-5.828629239785073,1980,TRUE,TRUE,1,20-385-390_S1,1981,flipped,TRUE,flipped,0.7317790449322293,-0.41683135839235175,-0.6310486919531049,0.33715527416087704,1945-1989,0,1
2004,20-385-390,FALSE,0.143125014082474,12.494771241830072,17,-5.82493656578934,2003,TRUE,TRUE,2,20-385-390_S2,2005,flipped,FALSE,continues,-0.41233234520001893,-0.27549544223330963,-0.29007117328687926,0.33962378193605297,post-1989,0,0
2005,20-385-390,FALSE,0.139428058700192,12.525336972395799,17.333333333333332,-5.837932078219487,2004,FALSE,FALSE,2,20-385-390_S2,2005,flipped,TRUE,flipped,-0.46399355975318735,-0.2747555101923705,-0.2521847823239654,0.33093643950796897,post-1989,0,1
2004,20-390-395,FALSE,0.143125014082474,12.494771241830072,17,-7.282818689356212,2003,TRUE,TRUE,1,20-390-395_S1,2005,flipped,FALSE,continues,-0.41233234520001893,-0.27549544223330963,-0.29007117328687926,-0.6349527340177827,post-1989,0,0
2005,20-390-395,FALSE,0.14328262330478272,12.525336972395804,17,-7.2532519342801605,2004,FALSE,FALSE,1,20-390-395_S1,2005,flipped,TRUE,flipped,-0.4101299156310087,-0.2747555101923704,-0.29007117328687926,-0.6151877168848617,post-1989,0,1
2004,20-390-640,FALSE,0.12022315014820566,50.23160597572362,17.333333333333332,-5.130801505848719,2003,TRUE,TRUE,1,20-390-640_S1,2005,flipped,FALSE,continues,-0.7323627442808436,0.6380339459548663,-0.2521847823239654,0.8036446498668799,post-1989,0,0
2005,20-390-640,FALSE,0.12256772997191569,83.24409011467827,17.333333333333332,-5.143878849952506,2004,FALSE,FALSE,1,20-390-640_S1,2005,flipped,TRUE,flipped,-0.6995996111658995,1.4371967440722357,-0.2521847823239654,0.7949026039575606,post-1989,0,1
1993,20-41-42,FALSE,0.09736221478204148,15.985978835978834,33,-6.371174337582372,1992,TRUE,TRUE,1,20-41-42_S1,1993,flipped,TRUE,flipped,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.025529542815597155,post-1989,0,1
2004,20-41-42,FALSE,0.1007393391596464,22.844444444444452,32,-6.288643045302758,2003,TRUE,TRUE,2,20-41-42_S2,2004,flipped,TRUE,flipped,-1.00462930844263,-0.024951624888712498,1.4148164200442492,0.029641624994763777,post-1989,0,1
1993,20-41-51,FALSE,0.09736221478204148,15.985978835978834,33,-6.89433198307507,1992,TRUE,TRUE,1,20-41-51_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.375254083090131,post-1989,0,0
1994,20-41-51,FALSE,0.09654801539796894,15.088095238095233,33,-6.928192947520296,1993,FALSE,FALSE,1,20-41-51_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.39788972709893955,post-1989,0,1
1993,20-41-52,FALSE,0.09736221478204148,15.985978835978834,33,-6.54849356299019,1992,TRUE,TRUE,1,20-41-52_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.14406529417441258,post-1989,0,0
1994,20-41-52,FALSE,0.09654801539796894,15.088095238095233,33,-6.623954225391389,1993,FALSE,FALSE,1,20-41-52_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.19450983167556482,post-1989,0,1
1993,20-41-53,FALSE,0.09736221478204148,15.985978835978834,33,-7.6785568704222,1992,TRUE,TRUE,1,20-41-53_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.8994989078810003,post-1989,0,0
1994,20-41-53,FALSE,0.09654801539796894,15.088095238095233,33,-7.71381638316287,1993,FALSE,FALSE,1,20-41-53_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.9230694644613631,post-1989,0,1
1993,20-41-54,FALSE,0.09736221478204148,15.985978835978834,33,-8.306454277364871,1992,TRUE,TRUE,1,20-41-54_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-1.3192407082245503,post-1989,0,0
1994,20-41-54,FALSE,0.09654801539796894,15.088095238095233,33,-8.358636366293245,1993,FALSE,FALSE,1,20-41-54_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-1.354123801720878,post-1989,0,1
1993,20-41-55,FALSE,0.09736221478204148,15.985978835978834,33,-8.163643308407703,1992,TRUE,TRUE,1,20-41-55_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-1.2237733077287214,post-1989,0,0
1994,20-41-55,FALSE,0.09654801539796894,15.088095238095233,33,-8.279909718209417,1993,FALSE,FALSE,1,20-41-55_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-1.3014959924062648,post-1989,0,1
1993,20-41-56,FALSE,0.09736221478204148,15.985978835978834,33,-8.040861639081832,1992,TRUE,TRUE,1,20-41-56_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-1.1416952510873235,post-1989,0,0
1994,20-41-56,FALSE,0.09654801539796894,15.088095238095233,33,-8.09500311681149,1993,FALSE,FALSE,1,20-41-56_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-1.177888172230541,post-1989,0,1
1993,20-41-57,FALSE,0.09736221478204148,15.985978835978834,33,-8.110784740315506,1992,TRUE,TRUE,1,20-41-57_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-1.1884379961168565,post-1989,0,0
1994,20-41-57,FALSE,0.09654801539796894,15.088095238095233,33,-8.225780157779129,1993,FALSE,FALSE,1,20-41-57_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-1.2653110378331227,post-1989,0,1
1993,20-41-58,FALSE,0.09736221478204148,15.985978835978834,33,-8.266305299169787,1992,TRUE,TRUE,1,20-41-58_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-1.2924016032955865,post-1989,0,0
1994,20-41-58,FALSE,0.09654801539796894,15.088095238095233,33,-8.300185894984535,1993,FALSE,FALSE,1,20-41-58_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-1.3150503706367982,post-1989,0,1
1993,20-41-60,FALSE,0.09736221478204148,15.985978835978834,33,-8.338182902811386,1992,TRUE,TRUE,1,20-41-60_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-1.3404509094773203,post-1989,0,0
1994,20-41-60,FALSE,0.09654801539796894,15.088095238095233,33,-8.387613635766728,1993,FALSE,FALSE,1,20-41-60_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-1.3734947548787566,post-1989,0,1
1993,20-41-70,FALSE,0.09736221478204148,15.985978835978834,33,-5.431991077523716,1992,TRUE,TRUE,1,20-41-70_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,0.6023030745367105,post-1989,0,0
1994,20-41-70,FALSE,0.09654801539796894,15.088095238095233,33,-5.472077478664398,1993,FALSE,FALSE,1,20-41-70_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,0.5755058016095747,post-1989,0,1
1993,20-41-80,FALSE,0.09736221478204148,15.985978835978834,33,-7.644254078498389,1992,TRUE,TRUE,1,20-41-80_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.8765679075619865,post-1989,0,0
