year,ccode_low,ccode_high,sign,multiplex
1989,522,678,1,FALSE
1989,522,680,1,FALSE
1989,522,690,1,FALSE
1989,522,692,1,FALSE
1989,522,694,1,FALSE
1989,522,696,1,FALSE
1989,522,698,1,FALSE
1989,530,680,1,FALSE
1989,541,560,1,FALSE
1989,560,572,1,FALSE
1989,600,615,1,FALSE
1989,600,616,1,FALSE
1989,600,620,1,FALSE
1989,600,625,1,FALSE
1989,600,645,1,FALSE
1989,600,651,1,FALSE
1989,600,652,1,FALSE
1989,600,660,1,FALSE
1989,600,663,1,FALSE
1989,600,670,1,FALSE
1989,600,678,1,FALSE
1989,600,680,1,FALSE
1989,600,690,1,FALSE
1989,600,692,1,FALSE
1989,600,694,1,FALSE
1989,600,696,1,FALSE
1989,600,698,1,FALSE
1989,615,616,1,FALSE
1989,615,620,1,FALSE
1989,615,625,1,FALSE
1989,615,645,1,FALSE
1989,615,651,1,FALSE
1989,615,652,1,FALSE
1989,615,660,1,FALSE
1989,615,663,1,FALSE
1989,615,670,1,FALSE
1989,615,678,1,FALSE
1989,615,680,1,FALSE
1989,615,690,1,FALSE
1989,615,692,1,FALSE
1989,615,694,1,FALSE
1989,615,696,1,FALSE
1989,615,698,1,FALSE
1989,616,620,1,FALSE
1989,616,625,1,FALSE
1989,616,645,1,FALSE
1989,616,651,1,FALSE
1989,616,652,1,FALSE
1989,616,660,1,FALSE
1989,616,663,1,FALSE
1989,616,670,1,FALSE
1989,616,678,1,FALSE
1989,616,680,1,FALSE
1989,616,690,1,FALSE
1989,616,692,1,FALSE
1989,616,694,1,FALSE
1989,616,696,1,FALSE
1989,616,698,1,FALSE
1989,620,625,1,FALSE
1989,620,645,1,FALSE
1989,620,651,1,FALSE
1989,620,652,1,FALSE
1989,620,660,1,FALSE
1989,620,663,1,FALSE
1989,620,670,1,FALSE
1989,620,678,1,FALSE
1989,620,680,1,FALSE
1989,620,690,1,FALSE
1989,620,692,1,FALSE
1989,620,694,1,FALSE
1989,620,696,1,FALSE
1989,620,698,1,FALSE
1989,625,645,1,FALSE
1989,625,651,1,FALSE
1989,625,652,1,FALSE
1989,625,660,1,FALSE
1989,625,663,1,FALSE
1989,625,670,1,FALSE
1989,625,678,1,FALSE
1989,625,680,1,FALSE
1989,625,690,1,FALSE
1989,625,692,1,FALSE
1989,625,694,1,FALSE
1989,625,696,1,FALSE
1989,625,698,1,FALSE
1989,630,645,-1,FALSE
1989,640,652,-1,FALSE
1989,645,651,1,FALSE
1989,645,652,1,FALSE
1989,645,660,1,FALSE
1989,645,663,1,FALSE
1989,645,670,1,FALSE
1989,645,678,1,FALSE
1989,645,680,1,FALSE
1989,645,690,1,FALSE
1989,645,692,1,FALSE
1989,645,694,1,FALSE
1989,645,696,1,FALSE
1989,645,698,1,FALSE
1989,651,652,1,FALSE
1989,651,660,1,FALSE
1989,651,663,1,FALSE
1989,651,666,-1,FALSE
1989,651,670,1,FALSE
1989,651,690,1,FALSE
1989,651,692,1,FALSE
1989,651,694,1,FALSE
1989,651,696,1,FALSE
1989,651,698,1,FALSE
1989,652,660,1,FALSE
1989,652,663,1,FALSE
1989,652,670,1,FALSE
1989,652,678,1,FALSE
1989,652,680,1,FALSE
1989,652,690,1,FALSE
1989,652,692,1,FALSE
1989,652,694,1,FALSE
1989,652,696,1,FALSE
1989,652,698,1,FALSE
1989,660,663,1,FALSE
1989,660,670,1,FALSE
1989,660,678,1,FALSE
1989,660,680,1,FALSE
1989,660,690,1,FALSE
1989,660,692,1,FALSE
1989,660,694,1,FALSE
1989,660,696,1,FALSE
1989,660,698,1,FALSE
1989,663,670,1,FALSE
1989,663,678,1,FALSE
1989,663,680,1,FALSE
1989,663,690,1,FALSE
1989,663,692,1,FALSE
1989,663,694,1,FALSE
1989,663,696,1,FALSE
1989,663,698,1,FALSE
1989,670,678,1,FALSE
1989,670,680,1,FALSE
1989,670,690,1,FALSE
1989,670,692,1,FALSE
1989,670,694,1,FALSE
1989,670,696,1,FALSE
1989,670,698,1,FALSE
1989,678,680,1,FALSE
1989,678,690,1,FALSE
1989,678,692,1,FALSE
1989,678,694,1,FALSE
1989,678,696,1,FALSE
1989,678,698,1,FALSE
1989,680,690,1,FALSE
1989,680,692,1,FALSE
1989,680,694,1,FALSE
1989,680,696,1,FALSE
1989,680,698,1,FALSE
1989,690,692,1,FALSE
1989,690,694,1,FALSE
1989,690,696,1,FALSE
1989,690,698,1,FALSE
1989,692,694,1,FALSE
1989,692,696,1,FALSE
1989,692,698,1,FALSE
1989,694,696,1,FALSE
1989,694,698,1,FALSE
1989,696,698,1,FALSE
1989,700,770,-1,FALSE
1989,710,731,1,FALSE
1989,731,732,-1,FALSE
1989,750,770,1,FALSE
1989,750,771,1,FALSE
1989,775,800,-1,FALSE
1989,800,816,-1,FALSE
1990,2,20,1,FALSE
1990,2,31,1,FALSE
1990,2,40,-1,FALSE
1990,2,41,1,FALSE
1990,2,42,1,FALSE
1990,2,51,1,FALSE
1990,2,52,1,FALSE
1990,2,53,1,FALSE
1990,2,54,1,FALSE
1990,2,55,1,FALSE
1990,2,56,1,FALSE
1990,2,57,1,FALSE
1990,2,58,1,FALSE
1990,2,60,1,FALSE
1990,2,70,1,FALSE
1990,2,90,1,FALSE
1990,2,91,1,FALSE
1990,2,92,1,FALSE
1990,2,93,1,FALSE
1990,2,94,1,FALSE
1990,2,95,1,FALSE
1990,2,100,1,FALSE
1990,2,101,1,FALSE
1990,2,115,1,FALSE
1990,2,130,1,FALSE
1990,2,135,1,FALSE
1990,2,140,1,FALSE
1990,2,145,1,FALSE
1990,2,150,1,FALSE
1990,2,155,1,FALSE
1990,2,160,1,FALSE
1990,2,165,1,FALSE
1990,2,200,1,FALSE
1990,2,210,1,FALSE
1990,2,211,1,FALSE
1990,2,212,1,FALSE
1990,2,220,1,FALSE
1990,2,230,1,FALSE
1990,2,235,1,FALSE
1990,2,255,1,FALSE
1990,2,260,1,FALSE
1990,2,325,1,FALSE
1990,2,350,1,FALSE
1990,2,385,1,FALSE
1990,2,390,1,FALSE
1990,2,395,1,FALSE
1990,2,450,1,FALSE
1990,2,640,1,FALSE
1990,2,645,-1,FALSE
1990,2,732,1,FALSE
1990,2,740,1,FALSE
1990,2,770,1,FALSE
1990,2,840,1,FALSE
1990,2,900,1,FALSE
1990,20,31,1,FALSE
1990,20,41,1,FALSE
1990,20,42,1,FALSE
1990,20,51,1,FALSE
1990,20,52,1,FALSE
1990,20,53,1,FALSE
1990,20,54,1,FALSE
1990,20,55,1,FALSE
1990,20,56,1,FALSE
1990,20,57,1,FALSE
1990,20,58,1,FALSE
1990,20,60,1,FALSE
1990,20,70,1,FALSE
1990,20,90,1,FALSE
1990,20,91,1,FALSE
1990,20,92,1,FALSE
1990,20,93,1,FALSE
1990,20,94,1,FALSE
1990,20,95,1,FALSE
1990,20,100,1,FALSE
1990,20,101,1,FALSE
1990,20,115,1,FALSE
1990,20,130,1,FALSE
1990,20,135,1,FALSE
1990,20,140,1,FALSE
1990,20,145,1,FALSE
1990,20,150,1,FALSE
1990,20,155,1,FALSE
1990,20,160,1,FALSE
1990,20,165,1,FALSE
1990,20,200,1,FALSE
1990,20,210,1,FALSE
1990,20,211,1,FALSE
1990,20,212,1,FALSE
1990,20,220,1,FALSE
1990,20,230,1,FALSE
1990,20,235,1,FALSE
1990,20,255,1,FALSE
1990,20,260,1,FALSE
1990,20,325,1,FALSE
1990,20,350,1,FALSE
1990,20,365,1,FALSE
1990,20,385,1,FALSE
1990,20,390,1,FALSE
1990,20,395,1,FALSE
1990,20,640,1,FALSE
1990,20,645,-1,FALSE
1990,31,41,1,FALSE
1990,31,42,1,FALSE
1990,31,51,1,FALSE
1990,31,52,1,FALSE
1990,31,53,1,FALSE
1990,31,54,1,FALSE
1990,31,55,1,FALSE
1990,31,56,1,FALSE
1990,31,57,1,FALSE
1990,31,58,1,FALSE
1990,31,60,1,FALSE
1990,31,70,1,FALSE
1990,31,90,1,FALSE
1990,31,91,1,FALSE
1990,31,92,1,FALSE
1990,31,93,1,FALSE
1990,31,94,1,FALSE
1990,31,95,1,FALSE
1990,31,100,1,FALSE
1990,31,101,1,FALSE
1990,31,115,1,FALSE
1990,31,130,1,FALSE
1990,31,135,1,FALSE
1990,31,140,1,FALSE
1990,31,145,1,FALSE
1990,31,150,1,FALSE
1990,31,155,1,FALSE
1990,31,160,1,FALSE
1990,31,165,1,FALSE
1990,41,42,1,FALSE
1990,41,51,1,FALSE
1990,41,52,1,FALSE
1990,41,53,1,FALSE
1990,41,54,1,FALSE
1990,41,55,1,FALSE
1990,41,56,1,FALSE
1990,41,57,1,FALSE
1990,41,58,1,FALSE
1990,41,60,1,FALSE
1990,41,70,1,FALSE
1990,41,90,1,FALSE
1990,41,91,1,FALSE
1990,41,92,1,FALSE
1990,41,93,1,FALSE
1990,41,94,1,FALSE
1990,41,95,1,FALSE
1990,41,100,1,FALSE
1990,41,101,1,FALSE
1990,41,115,1,FALSE
1990,41,130,1,FALSE
1990,41,135,1,FALSE
1990,41,140,1,FALSE
1990,41,145,1,FALSE
1990,41,150,1,FALSE
1990,41,155,1,FALSE
1990,41,160,1,FALSE
1990,41,165,1,FALSE
1990,42,51,1,FALSE
1990,42,52,1,FALSE
1990,42,53,1,FALSE
1990,42,54,1,FALSE
1990,42,55,1,FALSE
1990,42,56,1,FALSE
1990,42,57,1,FALSE
1990,42,58,1,FALSE
1990,42,60,1,FALSE
1990,42,70,1,FALSE
1990,42,90,1,FALSE
1990,42,91,1,FALSE
1990,42,92,1,FALSE
1990,42,93,1,FALSE
1990,42,94,1,FALSE
1990,42,95,1,FALSE
1990,42,100,1,FALSE
1990,42,101,1,FALSE
1990,42,115,1,FALSE
1990,42,130,1,FALSE
1990,42,135,1,FALSE
1990,42,140,1,FALSE
1990,42,145,1,FALSE
1990,42,150,1,FALSE
1990,42,155,1,FALSE
1990,42,160,1,FALSE
1990,42,165,1,FALSE
1990,51,52,1,FALSE
1990,51,53,1,FALSE
1990,51,54,1,FALSE
1990,51,55,1,FALSE
1990,51,56,1,FALSE
1990,51,57,1,FALSE
1990,51,58,1,FALSE
1990,51,60,1,FALSE
1990,51,70,1,FALSE
1990,51,90,1,FALSE
1990,51,91,1,FALSE
1990,51,92,1,FALSE
1990,51,93,1,FALSE
1990,51,94,1,FALSE
1990,51,95,1,FALSE
1990,51,100,1,FALSE
1990,51,101,1,FALSE
1990,51,115,1,FALSE
1990,51,130,1,FALSE
1990,51,135,1,FALSE
1990,51,140,1,FALSE
1990,51,145,1,FALSE
1990,51,150,1,FALSE
1990,51,155,1,FALSE
1990,51,160,1,FALSE
1990,51,165,1,FALSE
1990,52,53,1,FALSE
1990,52,54,1,FALSE
1990,52,55,1,FALSE
1990,52,56,1,FALSE
1990,52,57,1,FALSE
1990,52,58,1,FALSE
1990,52,60,1,FALSE
1990,52,70,1,FALSE
1990,52,90,1,FALSE
1990,52,91,1,FALSE
1990,52,92,1,FALSE
1990,52,93,1,FALSE
1990,52,94,1,FALSE
1990,52,95,1,FALSE
1990,52,100,1,FALSE
1990,52,101,1,FALSE
1990,52,115,1,FALSE
1990,52,130,1,FALSE
1990,52,135,1,FALSE
1990,52,140,1,FALSE
1990,52,145,1,FALSE
1990,52,150,1,FALSE
1990,52,155,1,FALSE
1990,52,160,1,FALSE
1990,52,165,1,FALSE
1990,53,54,1,FALSE
1990,53,55,1,FALSE
1990,53,56,1,FALSE
1990,53,57,1,FALSE
1990,53,58,1,FALSE
1990,53,60,1,FALSE
1990,53,70,1,FALSE
1990,53,90,1,FALSE
1990,53,91,1,FALSE
1990,53,92,1,FALSE
1990,53,93,1,FALSE
1990,53,94,1,FALSE
1990,53,95,1,FALSE
1990,53,100,1,FALSE
1990,53,101,1,FALSE
1990,53,115,1,FALSE
1990,53,130,1,FALSE
1990,53,135,1,FALSE
1990,53,140,1,FALSE
1990,53,145,1,FALSE
1990,53,150,1,FALSE
1990,53,155,1,FALSE
1990,53,160,1,FALSE
1990,53,165,1,FALSE
1990,54,55,1,FALSE
1990,54,56,1,FALSE
1990,54,57,1,FALSE
1990,54,58,1,FALSE
1990,54,60,1,FALSE
1990,54,70,1,FALSE
1990,54,90,1,FALSE
1990,54,91,1,FALSE
1990,54,92,1,FALSE
1990,54,93,1,FALSE
1990,54,94,1,FALSE
1990,54,95,1,FALSE
1990,54,100,1,FALSE
1990,54,101,1,FALSE
1990,54,115,1,FALSE
1990,54,130,1,FALSE
1990,54,135,1,FALSE
1990,54,140,1,FALSE
1990,54,145,1,FALSE
1990,54,150,1,FALSE
1990,54,155,1,FALSE
1990,54,160,1,FALSE
1990,54,165,1,FALSE
1990,55,56,1,FALSE
1990,55,57,1,FALSE
1990,55,58,1,FALSE
1990,55,60,1,FALSE
1990,55,70,1,FALSE
1990,55,90,1,FALSE
1990,55,91,1,FALSE
1990,55,92,1,FALSE
1990,55,93,1,FALSE
1990,55,94,1,FALSE
1990,55,95,1,FALSE
1990,55,100,1,FALSE
1990,55,101,1,FALSE
1990,55,115,1,FALSE
1990,55,130,1,FALSE
1990,55,135,1,FALSE
1990,55,140,1,FALSE
1990,55,145,1,FALSE
1990,55,150,1,FALSE
1990,55,155,1,FALSE
1990,55,160,1,FALSE
1990,55,165,1,FALSE
1990,56,57,1,FALSE
1990,56,58,1,FALSE
1990,56,60,1,FALSE
1990,56,70,1,FALSE
1990,56,90,1,FALSE
1990,56,91,1,FALSE
1990,56,92,1,FALSE
1990,56,93,1,FALSE
1990,56,94,1,FALSE
1990,56,95,1,FALSE
1990,56,100,1,FALSE
1990,56,101,1,FALSE
1990,56,115,1,FALSE
1990,56,130,1,FALSE
1990,56,135,1,FALSE
1990,56,140,1,FALSE
1990,56,145,1,FALSE
1990,56,150,1,FALSE
1990,56,155,1,FALSE
1990,56,160,1,FALSE
1990,56,165,1,FALSE
1990,57,58,1,FALSE
1990,57,60,1,FALSE
1990,57,70,1,FALSE
1990,57,90,1,FALSE
1990,57,91,1,FALSE
1990,57,92,1,FALSE
1990,57,93,1,FALSE
1990,57,94,1,FALSE
1990,57,95,1,FALSE
1990,57,100,1,FALSE
1990,57,101,1,FALSE
1990,57,115,1,FALSE
1990,57,130,1,FALSE
1990,57,135,1,FALSE
1990,57,140,1,FALSE
1990,57,145,1,FALSE
1990,57,150,1,FALSE
1990,57,155,1,FALSE
1990,57,160,1,FALSE
1990,57,165,1,FALSE
1990,58,60,1,FALSE
1990,58,70,1,FALSE
1990,58,90,1,FALSE
1990,58,91,1,FALSE
1990,58,92,1,FALSE
1990,58,93,1,FALSE
1990,58,94,1,FALSE
1990,58,95,1,FALSE
1990,58,100,1,FALSE
1990,58,101,1,FALSE
1990,58,115,1,FALSE
1990,58,130,1,FALSE
1990,58,135,1,FALSE
1990,58,140,1,FALSE
1990,58,145,1,FALSE
1990,58,150,1,FALSE
1990,58,155,1,FALSE
1990,58,160,1,FALSE
1990,58,165,1,FALSE
1990,60,70,1,FALSE
1990,60,90,1,FALSE
1990,60,91,1,FALSE
1990,60,92,1,FALSE
1990,60,93,1,FALSE
1990,60,94,1,FALSE
1990,60,95,1,FALSE
1990,60,100,1,FALSE
1990,60,101,1,FALSE
1990,60,115,1,FALSE
1990,60,130,1,FALSE
1990,60,135,1,FALSE
1990,60,140,1,FALSE
1990,60,145,1,FALSE
1990,60,150,1,FALSE
1990,60,155,1,FALSE
1990,60,160,1,FALSE
1990,60,165,1,FALSE
1990,70,90,1,FALSE
1990,70,91,1,FALSE
1990,70,92,1,FALSE
1990,70,93,1,FALSE
1990,70,94,1,FALSE
1990,70,95,1,FALSE
1990,70,100,1,FALSE
1990,70,101,1,FALSE
1990,70,115,1,FALSE
1990,70,130,1,FALSE
1990,70,135,1,FALSE
1990,70,140,1,FALSE
1990,70,145,1,FALSE
1990,70,150,1,FALSE
1990,70,155,1,FALSE
1990,70,160,1,FALSE
1990,70,165,1,FALSE
1990,90,91,1,FALSE
1990,90,92,1,FALSE
1990,90,93,1,FALSE
1990,90,94,1,FALSE
1990,90,95,1,FALSE
1990,90,100,1,FALSE
1990,90,101,1,FALSE
1990,90,115,1,FALSE
1990,90,130,1,FALSE
1990,90,135,1,FALSE
1990,90,140,1,FALSE
1990,90,145,1,FALSE
1990,90,150,1,FALSE
1990,90,155,1,FALSE
1990,90,160,1,FALSE
1990,90,165,1,FALSE
1990,91,92,1,FALSE
1990,91,93,1,FALSE
1990,91,94,1,FALSE
1990,91,95,1,FALSE
1990,91,100,1,FALSE
1990,91,101,1,FALSE
1990,91,115,1,FALSE
1990,91,130,1,FALSE
1990,91,135,1,FALSE
1990,91,140,1,FALSE
1990,91,145,1,FALSE
1990,91,150,1,FALSE
1990,91,155,1,FALSE
1990,91,160,1,FALSE
1990,91,165,1,FALSE
1990,92,93,1,FALSE
1990,92,94,1,FALSE
1990,92,95,1,FALSE
1990,92,100,1,FALSE
1990,92,101,1,FALSE
1990,92,115,1,FALSE
1990,92,130,1,FALSE
1990,92,135,1,FALSE
1990,92,140,1,FALSE
1990,92,145,1,FALSE
1990,92,150,1,FALSE
1990,92,155,1,FALSE
1990,92,160,1,FALSE
1990,92,165,1,FALSE
1990,93,94,1,FALSE
1990,93,95,1,FALSE
1990,93,100,1,FALSE
1990,93,101,1,FALSE
1990,93,115,1,FALSE
1990,93,130,1,FALSE
1990,93,135,1,FALSE
1990,93,140,1,FALSE
1990,93,145,1,FALSE
1990,93,150,1,FALSE
1990,93,155,1,FALSE
1990,93,160,1,FALSE
1990,93,165,1,FALSE
1990,94,95,1,FALSE
1990,94,100,1,FALSE
1990,94,101,1,FALSE
1990,94,115,1,FALSE
1990,94,130,1,FALSE
1990,94,135,1,FALSE
1990,94,140,1,FALSE
1990,94,145,1,FALSE
1990,94,150,1,FALSE
1990,94,155,1,FALSE
1990,94,160,1,FALSE
1990,94,165,1,FALSE
1990,95,100,1,FALSE
1990,95,101,1,FALSE
1990,95,115,1,FALSE
1990,95,130,1,FALSE
1990,95,135,1,FALSE
1990,95,140,1,FALSE
1990,95,145,1,FALSE
1990,95,150,1,FALSE
1990,95,155,1,FALSE
1990,95,160,1,FALSE
1990,95,165,1,FALSE
1990,100,101,1,FALSE
1990,100,115,1,FALSE
1990,100,130,1,FALSE
1990,100,135,1,FALSE
1990,100,140,1,FALSE
1990,100,145,1,FALSE
1990,100,150,1,FALSE
1990,100,155,1,FALSE
1990,100,160,1,FALSE
1990,100,165,1,FALSE
1990,101,115,1,FALSE
1990,101,130,1,FALSE
1990,101,135,1,FALSE
1990,101,140,1,FALSE
1990,101,145,1,FALSE
1990,101,150,1,FALSE
1990,101,155,1,FALSE
1990,101,160,1,FALSE
1990,101,165,1,FALSE
1990,115,130,1,FALSE
1990,115,135,1,FALSE
1990,115,140,1,FALSE
1990,115,145,1,FALSE
1990,115,150,1,FALSE
1990,115,155,1,FALSE
1990,115,160,1,FALSE
1990,115,165,1,FALSE
1990,130,135,1,FALSE
1990,130,140,1,FALSE
1990,130,145,1,FALSE
1990,130,150,1,FALSE
1990,130,155,1,FALSE
1990,130,160,1,FALSE
1990,130,165,1,FALSE
1990,135,140,1,FALSE
1990,135,145,1,FALSE
1990,135,150,1,FALSE
1990,135,155,1,FALSE
1990,135,160,1,FALSE
1990,135,165,1,FALSE
1990,140,145,1,FALSE
1990,140,150,1,FALSE
1990,140,155,1,FALSE
1990,140,160,1,FALSE
1990,140,165,1,FALSE
1990,145,150,1,FALSE
1990,145,155,1,FALSE
1990,145,160,1,FALSE
1990,145,165,1,FALSE
1990,150,155,1,FALSE
1990,150,160,1,FALSE
1990,150,165,1,FALSE
1990,155,160,1,FALSE
1990,155,165,1,FALSE
1990,160,165,1,FALSE
1990,160,645,-1,FALSE
1990,200,210,1,FALSE
1990,200,211,1,FALSE
1990,200,212,1,FALSE
1990,200,220,1,FALSE
1990,200,230,1,FALSE
1990,200,235,1,FALSE
1990,200,255,1,FALSE
1990,200,260,1,FALSE
1990,200,325,1,FALSE
1990,200,350,1,FALSE
1990,200,385,1,FALSE
1990,200,390,1,FALSE
1990,200,395,1,FALSE
1990,200,640,1,FALSE
1990,200,645,-1,FALSE
1990,210,211,1,FALSE
1990,210,212,1,FALSE
1990,210,220,1,FALSE
1990,210,230,1,FALSE
1990,210,235,1,FALSE
1990,210,255,1,FALSE
1990,210,260,1,FALSE
1990,210,325,1,FALSE
1990,210,350,1,FALSE
1990,210,385,1,FALSE
1990,210,390,1,FALSE
1990,210,395,1,FALSE
1990,210,640,1,FALSE
1990,210,645,-1,FALSE
1990,211,212,1,FALSE
1990,211,220,1,FALSE
1990,211,230,1,FALSE
1990,211,235,1,FALSE
1990,211,255,1,FALSE
1990,211,260,1,FALSE
1990,211,325,1,FALSE
1990,211,350,1,FALSE
1990,211,385,1,FALSE
1990,211,390,1,FALSE
1990,211,395,1,FALSE
1990,211,640,1,FALSE
1990,211,645,-1,FALSE
1990,212,220,1,FALSE
1990,212,230,1,FALSE
1990,212,235,1,FALSE
1990,212,255,1,FALSE
1990,212,260,1,FALSE
1990,212,325,1,FALSE
1990,212,350,1,FALSE
1990,212,385,1,FALSE
1990,212,390,1,FALSE
1990,212,395,1,FALSE
1990,212,640,1,FALSE
1990,220,230,1,FALSE
1990,220,235,1,FALSE
1990,220,255,1,FALSE
1990,220,260,1,FALSE
1990,220,325,1,FALSE
1990,220,350,1,FALSE
1990,220,365,1,FALSE
1990,220,385,1,FALSE
1990,220,390,1,FALSE
1990,220,395,1,FALSE
1990,220,481,1,FALSE
1990,220,620,1,FALSE
1990,220,640,1,FALSE
1990,220,645,-1,FALSE
1990,220,660,-1,FALSE
1990,220,731,-1,FALSE
1990,230,235,1,FALSE
1990,230,255,1,FALSE
1990,230,260,1,FALSE
1990,230,325,1,FALSE
1990,230,350,1,FALSE
1990,230,385,1,FALSE
1990,230,390,1,FALSE
1990,230,395,1,FALSE
1990,230,640,1,FALSE
1990,230,645,-1,FALSE
1990,235,255,1,FALSE
1990,235,260,1,FALSE
1990,235,325,1,FALSE
1990,235,350,1,FALSE
1990,235,385,1,FALSE
1990,235,390,1,FALSE
1990,235,395,1,FALSE
1990,235,640,1,FALSE
1990,255,260,1,FALSE
1990,255,325,1,FALSE
1990,255,350,1,FALSE
1990,255,365,1,FALSE
1990,255,385,1,FALSE
1990,255,390,1,FALSE
1990,255,395,1,FALSE
1990,255,640,1,FALSE
1990,260,325,1,FALSE
1990,260,350,1,FALSE
1990,260,385,1,FALSE
1990,260,390,1,FALSE
1990,260,395,1,FALSE
1990,260,640,1,FALSE
1990,325,350,1,FALSE
1990,325,365,1,FALSE
1990,325,385,1,FALSE
1990,325,390,1,FALSE
1990,325,395,1,FALSE
1990,325,640,1,FALSE
1990,325,645,-1,FALSE
1990,350,385,1,FALSE
1990,350,390,1,FALSE
1990,350,395,1,FALSE
1990,350,640,1,FALSE
1990,350,645,-1,FALSE
1990,365,375,1,FALSE
1990,365,484,1,FALSE
1990,365,530,1,FALSE
1990,365,540,1,FALSE
1990,365,541,1,FALSE
1990,365,645,1,FALSE
1990,365,652,1,FALSE
1990,365,680,1,FALSE
1990,365,712,1,FALSE
1990,365,731,1,FALSE
1990,365,750,1,FALSE
1990,365,816,1,FALSE
1990,385,390,1,FALSE
1990,385,395,1,FALSE
1990,385,640,1,FALSE
1990,390,395,1,FALSE
1990,390,640,1,FALSE
1990,395,640,1,FALSE
1990,402,404,1,FALSE
1990,402,420,1,FALSE
1990,402,432,1,FALSE
1990,402,433,1,FALSE
1990,402,434,1,FALSE
1990,402,435,1,FALSE
1990,402,436,1,FALSE
1990,402,437,1,FALSE
1990,402,438,1,FALSE
1990,402,439,1,FALSE
1990,402,450,1,FALSE
1990,402,451,1,FALSE
1990,402,452,1,FALSE
1990,402,461,1,FALSE
1990,402,475,1,FALSE
1990,404,420,1,FALSE
1990,404,432,1,FALSE
1990,404,433,-1,FALSE
1990,404,434,1,FALSE
1990,404,435,1,FALSE
1990,404,436,1,FALSE
1990,404,437,1,FALSE
1990,404,438,1,FALSE
1990,404,439,1,FALSE
1990,404,450,1,FALSE
1990,404,451,1,FALSE
1990,404,452,1,FALSE
1990,404,461,1,FALSE
1990,404,475,1,FALSE
1990,420,432,1,FALSE
1990,420,433,1,FALSE
1990,420,434,1,FALSE
1990,420,435,1,FALSE
1990,420,436,1,FALSE
1990,420,437,1,FALSE
1990,420,438,1,FALSE
1990,420,439,1,FALSE
1990,420,450,1,FALSE
1990,420,451,1,FALSE
1990,420,452,1,FALSE
1990,420,461,1,FALSE
1990,420,475,1,FALSE
1990,432,433,1,FALSE
1990,432,434,1,FALSE
1990,432,435,1,FALSE
1990,432,436,1,FALSE
1990,432,437,1,FALSE
1990,432,438,1,FALSE
1990,432,439,1,FALSE
1990,432,450,1,FALSE
1990,432,451,1,FALSE
1990,432,452,1,FALSE
1990,432,461,1,FALSE
1990,432,475,1,FALSE
1990,433,434,1,FALSE
1990,433,435,-1,FALSE
1990,433,436,1,FALSE
1990,433,437,1,FALSE
1990,433,438,1,FALSE
1990,433,439,1,FALSE
1990,433,450,1,FALSE
1990,433,451,1,FALSE
1990,433,452,1,FALSE
1990,433,461,1,FALSE
1990,433,475,1,FALSE
1990,433,645,-1,FALSE
1990,434,435,1,FALSE
1990,434,436,1,FALSE
1990,434,437,1,FALSE
1990,434,438,1,FALSE
1990,434,439,1,FALSE
1990,434,450,1,FALSE
1990,434,451,1,FALSE
1990,434,452,1,FALSE
1990,434,461,1,FALSE
1990,434,475,1,FALSE
1990,435,436,1,FALSE
1990,435,437,1,FALSE
1990,435,438,1,FALSE
1990,435,439,1,FALSE
1990,435,450,1,FALSE
1990,435,451,1,FALSE
1990,435,452,1,FALSE
1990,435,461,1,FALSE
1990,435,475,1,FALSE
1990,435,520,1,FALSE
1990,435,522,1,FALSE
1990,435,600,1,FALSE
1990,435,615,1,FALSE
1990,435,616,1,FALSE
1990,435,620,1,FALSE
1990,435,625,1,FALSE
1990,435,645,1,FALSE
1990,435,651,1,FALSE
1990,435,652,1,FALSE
1990,435,660,1,FALSE
1990,435,663,1,FALSE
1990,435,670,1,FALSE
1990,435,678,1,FALSE
1990,435,679,1,FALSE
1990,435,680,1,FALSE
1990,435,690,1,FALSE
1990,435,692,1,FALSE
1990,435,694,1,FALSE
1990,435,696,1,FALSE
1990,435,698,1,FALSE
1990,436,437,1,FALSE
1990,436,438,1,FALSE
1990,436,439,1,FALSE
1990,436,450,1,FALSE
1990,436,451,1,FALSE
1990,436,452,1,FALSE
1990,436,461,1,FALSE
1990,436,475,1,FALSE
1990,436,645,-1,FALSE
1990,437,438,1,FALSE
1990,437,439,1,FALSE
1990,437,450,1,FALSE
1990,437,451,1,FALSE
1990,437,452,1,FALSE
1990,437,461,1,FALSE
1990,437,475,1,FALSE
1990,438,439,1,FALSE
1990,438,450,1,FALSE
1990,438,451,1,FALSE
1990,438,452,1,FALSE
1990,438,461,1,FALSE
1990,438,475,1,FALSE
1990,439,450,1,FALSE
1990,439,451,1,FALSE
1990,439,452,1,FALSE
1990,439,461,1,FALSE
1990,439,475,1,FALSE
1990,450,451,1,FALSE
1990,450,452,1,FALSE
1990,450,461,1,FALSE
1990,450,475,1,FALSE
1990,451,452,1,FALSE
1990,451,461,1,FALSE
1990,451,475,1,FALSE
1990,451,645,-1,FALSE
1990,452,461,1,FALSE
1990,452,475,1,FALSE
1990,461,475,1,FALSE
1990,490,516,1,FALSE
1990,490,517,1,FALSE
1990,490,551,-1,FALSE
1990,500,625,-1,FALSE
1990,501,530,1,FALSE
1990,516,517,1,FALSE
1990,520,522,1,FALSE
1990,520,600,1,FALSE
1990,520,615,1,FALSE
1990,520,616,1,FALSE
1990,520,620,1,FALSE
1990,520,625,1,FALSE
1990,520,645,1,FALSE
